Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Slytherin,1,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,28,Chaser,156,4,No,Yes,"Extendable Ears, Marauder's Map, Time-Turner",49,70,2
Lavender Johnson,Slytherin,7,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Outstanding,10,Beater,152,1,No,No,"Sneakoscope, Time-Turner, Extendable Ears",397,56,6
Cho Parkinson,Gryffindor,5,"9 inches, elm, veela hair core",Owl,,Poor,Acceptable,29,Chaser,198,1,No,No,Sneakoscope,125,73,6
Susan Bell,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Outstanding,Acceptable,21,Chaser,-98,0,Yes,No,"Extendable Ears, Time-Turner, Sneakoscope",304,58,5
,Gryffindor,4,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Poor,Poor,28,Seeker,95,4,Yes,No,"Invisibility Cloak, Firebolt, Extendable Ears",379,54,0
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Acceptable,Outstanding,26,Keeper,157,2,Yes,Yes,Time-Turner,264,72,10
Susan Lovegood,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Exceeds Expectations,28,Keeper,33,1,No,No,"Sneakoscope, Time-Turner, Invisibility Cloak",483,28,6
Luna Granger,,5,"9 inches, elm, veela hair core",Muggle Born,,Poor,Exceeds Expectations,23,Ke'eper,138,4,Yes,,"Sneakoscope, Invisibility Cloak",292,83,5
Susan Parkinson,Gryffindor,2,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Acceptable,24,Seeker,44,0,No,,"Firebolt, Marauder's Map, Sneakoscope",76,59,2
Dean Finnigan,Ravenclaw,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Poor,9,Beater,-34,5,Yes,Yes,"Time-Turner, Firebolt",483,40,4
Cho Diggory,Hufflepuff,1,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,21,Keeper,41,2,Yes,,"Extendable Ears, Firebolt, Sneakoscope",292,33,7
Blaise Patil,Slytherin,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Poor,Exceeds Expectations,29,Chaser,170,5,No,Yes,"Extendable Ears, Sneakoscope",8,35,9
Katie Longbottom,Slytherin,2,"9 inches, elm, veela hair core",Owl,Outstanding,Outstanding,Acceptable,26,Seeker,54,2,No,No,Invisibility Cloak,428,99,9
,Gryffindor,1,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Poor,25,Chaser,31,0,No,,"Firebolt, Extendable Ears",453,68,8
,Slytherin,3,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Poor,16,Chaser,-24,3,Yes,No,"Marauder's Map, Extendable Ears, Invisibility Cloak",125,91,9
Neville Weasley,Slytherin,6,"10 inches, oak, dragon heartstring core",Cat,,Acceptable,Poor,25,Seeker,-14,1,No,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",270,40,0
George Brown,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,Poor,Exceeds Expectations,Exceeds Expectations,11,Seeker,38,4,No,Yes,"Firebolt, Time-Turner, Marauder's Map",82,46,10
Terry Chang,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Poor,19,Seeker,123,5,No,No,"Sneakoscope, Marauder's Map",54,79,7
Hermione Bones,Gryffindor,6,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Outstanding,27,Seeker,161,1,Yes,,"Time-Turner, Extendable Ears",378,47,1
Cedric Spinnet,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Outstanding,21,Beater,119,1,Yes,,Invisibility Cloak,361,35,8
,Hufflepuff,5,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Acceptable,21,Chaser,154,5,Yes,,"Sneakoscope, Marauder's Map, Invisibility Cloak",328,36,6
Padma Malfoy,Ravenclaw,3,"9 inches, elm, veela hair core",Dragon,,Outstanding,Poor,9,Chaser,110,2,Yes,,Marauder's Map,152,80,8
,Slytherin,1,"10 inches, oak, dragon heartstring core",,Poor,Outstanding,Exceeds Expectations,23,Beater,82,1,No,,"Time-Turner, Marauder's Map",47,79,3
Seamus Chang,Hufflepuff,6,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Acceptable,15,,87,2,Yes,,"Firebolt, Marauder's Map, Sneakoscope",266,100,9
,Ravenclaw,4,"9 inches, elm, veela hair core",,Poor,Acceptable,Exceeds Expectations,14,Seeker,20,2,Yes,,"Firebolt, Extendable Ears",52,38,10
Lavender Thomas,Gryffindor,6,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Poor,21,Chaser,76,1,Yes,No,"Time-Turner, Extendable Ears, Invisibility Cloak",421,25,2
,Slytherin,3,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Acceptable,19,,114,1,No,No,Extendable Ears,262,66,9
,Hufflepuff,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Poor,12,Seeker,131,0,No,,"Extendable Ears, Marauder's Map, Firebolt",115,97,1
Pansy Longbottom,Slytherin,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Acceptable,18,Keeper,114,4,No,No,"Extendable Ears, Marauder's Map, Firebolt",170,37,6
Lavender Malfoy,Hufflepuff,5,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Exceeds Expectations,30,Seeker,-3,5,No,,"Marauder's Map, Firebolt, Sneakoscope",14,59,7
,Gryffindor,5,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Acceptable,18,Beater,137,3,Yes,,"Marauder's Map, Extendable Ears, Firebolt",59,47,10
Ron Bones,,6,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,20,,151,2,Yes,Yes,"Firebolt, Time-Turner",490,56,8
Ron Chang,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Poor,Exceeds Expectations,29,Keeper,127,2,No,Yes,"Sneakoscope, Time-Turner",40,80,0
Susan Parkinson,Ravenclaw,5,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Exceeds Expectations,Outstanding,7,Chaser,-12,3,No,Yes,Extendable Ears,484,90,1
George Johnson,Gryffindor,4,"10 inches, oak, dragon heartstring core",,Acceptable,Outstanding,Exceeds Expectations,25,Beater,38,0,Yes,,"Firebolt, Time-Turner",442,57,8
,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Outstanding,20,C_haser,13,3,No,Yes,Invisibility Cloak,85,56,7
George Weasley,Slytherin,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Exceeds Expectations,Poor,25,,-90,1,Yes,Yes,"Marauder's Map, Firebolt, Sneakoscope",327,83,8
,Ravenclaw,2,"9 inches, elm, veela hair core",Owl,Poor,Exceeds Expectations,Acceptable,11,Seeker,135,2,Yes,No,"Sneakoscope, Extendable Ears",451,80,1
Cedric Patil,Ravenclaw,1,"12 inches, yew, unicorn hair core",Dragon,,Acceptable,Outstanding,20,Beater,-47,3,Yes,Yes,Extendable Ears,0,63,8
,Gryffindor,4,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Acceptable,6,Ch$aser,-96,4,Yes,No,"Firebolt, Marauder's Map, Extendable Ears",468,65,6
,Gryffindor,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Outstanding,18,Chaser,24,2,No,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",359,43,6
Susan Bell,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Acceptable,Exceeds Expectations,25,Beater,-52,3,No,Yes,Marauder's Map,284,92,6
,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,20,,116,2,No,,Invisibility Cloak,345,63,8
Harry Granger,Ravenclaw,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,10,Keeper{,59,1,No,No,"Sneakoscope, Invisibility Cloak, Time-Turner",458,33,0
Fred Potter,Gryffindor,4,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,9,Chaser,91,1,Yes,No,"Firebolt, Invisibility Cloak, Extendable Ears",405,37,8
,Slytherin,1,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Acceptable,20,Keeper,195,1,Yes,Yes,Marauder's Map,205,73,1
Padma Finnigan,Gryffindor,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Outstanding,7,Keeper,184,1,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",368,26,10
,Ravenclaw,5,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Outstanding,18,Keeper,-26,3,No,,Sneakoscope,101,74,5
George Bell,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Outstanding,12,Beater,-46,4,No,Yes,Invisibility Cloak,219,41,5
,Slytherin,2,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Exceeds Expectations,13,Keeper,-89,3,Yes,,"Invisibility Cloak, Time-Turner",445,86,9
,Slytherin,7,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Outstanding,20,Seeker,40,3,Yes,No,"Extendable Ears, Sneakoscope, Time-Turner",471,64,4
,Ravenclaw,6,"11 inches, holly, phoenix feather core",,Poor,Poor,Poor,18,,170,1,No,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",93,50,3
Alicia Zabini,Gryffindor,7,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Poor,17,,80,0,Yes,No,Time-Turner,10,66,6
,Slytherin,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Poor,22,Beater,171,5,No,,"Invisibility Cloak, Firebolt",402,78,8
Luna Diggory,Gryffindor,5,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Outstanding,15,Keeper,44,3,Yes,,"Time-Turner, Marauder's Map, Invisibility Cloak",488,85,6
Alicia Boot,Ravenclaw,5,"12 inches, yew, unicorn hair core",Dragon,,Exceeds Expectations,Poor,18,,-56,2,No,Yes,"Time-Turner, Marauder's Map",122,28,9
,Gryffindor,2,"11 inches, holly, phoenix feather core",Owl,,Poor,Exceeds Expectations,30,Seeker,71,1,Yes,Yes,"Firebolt, Time-Turner",71,68,7
Fred Lovegood,Hufflepuff,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Outstanding,27,Beater,114,0,No,Yes,Time-Turner,353,47,7
Susan Browxn,Slytherin,4,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Outstanding,21,Beater,133,5,No,Yes,"Sneakoscope, Time-Turner, Extendable Ears",8,87,0
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Poor,21,Seeker,194,5,Yes,,Time-Turner,181,51,7
,Gryffindor,3,"9 inches, elm, veela hair core",Toad,,Acceptable,Poor,11,,-26,5,Yes,Yes,"Marauder's Map, Sneakoscope, Invisibility Cloak",492,52,8
Hermione Lovegood,Ravenclaw,4,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Outstanding,27,Beater,-38,3,Yes,No,Time-Turner,406,54,10
,Gryffindor,1,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Acceptable,8,Keeper,-20,1,No,No,Time-Turner,394,31,1
Fred Patil,Hufflepuff,2,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Outstanding,13,Keeper,-24,0,Yes,No,Time-Turner,210,60,5
George Weasley,Gryffindor,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Outstanding,10,Keeper,67,5,No,,"Sneakoscope, Firebolt, Extendable Ears",231,48,10
,Gryffindor,3,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Acceptable,28,Seeker,173,4,No,,Sneakoscope,491,60,10
Lavender Chang,Slytherin,7,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,6,Keeper,-23,0,Yes,Yes,"Marauder's Map, Extendable Ears, Invisibility Cloak",394,95,7
Terry Johnson,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Acceptable,Acceptable,Poor,15,Chaser,-50,0,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",166,25,1
Ron Bones,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Outstanding,30,,-85,2,Yes,Yes,"Time-Turner, Marauder's Map, Sneakoscope",233,59,1
,Hufflepuff,5,"9 inches, elm, veela hair core",Owl,Acceptable,Outstanding,Poor,15,Seeker,87,5,No,,"Firebolt, Invisibility Cloak",217,36,3
Neville Potter,Slytherin,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Acceptable,21,,33,5,No,,"Firebolt, Time-Turner, Invisibility Cloak",398,72,9
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Acceptable,20,Keeper,-30,0,Yes,No,"Extendable Ears, Marauder's Map, Firebolt",128,68,10
,Gryffindor,2,"9 inches, elm, veela hair core",,Poor,Poor,Acceptable,12,Keeper,117,1,No,,Marauder's Map,90,56,2
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Outstanding,Acceptable,29,Beater,31,1,No,No,"Time-Turner, Firebolt, Invisibility Cloak",36,63,0
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Exceeds Expectations,21,,171,0,Yes,Yes,Marauder's Map,484,45,10
,Slytherin,6,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Acceptable,Exceeds Expectations,17,Chaser,-81,5,Yes,No,"Firebolt, Extendable Ears, Marauder's Map",347,96,0
Alicia Bonesc,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,14,Seeker\,52,0,Yes,Yes,Firebolt,485,47,6
,Slytherin,5,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,11,Seeker,106,2,No,,Extendable Ears,228,88,5
,Hufflepuff,6,"9 inches, elm, veela hair core",Muggle Born,,Exceeds Expectations,Acceptable,10,Seeker,-28,3,No,No,Invisibility Cloak,184,65,10
,Slytherin,3,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,30,,181,0,Yes,,"Sneakoscope, Time-Turner, Firebolt",224,80,10
Dean Bell,Slytherin,5,"10 inches, oak, dragon heartstring core",Cat,,Outstanding,Poor,16,,-51,3,Yes,Yes,"Extendable Ears, Sneakoscope",94,92,8
Hermione Brown,Ravenclaw,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Acceptable,14,Beater,182,0,Yes,Yes,"Extendable Ears, Marauder's Map, Firebolt",224,98,5
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Acceptable,8,Beater,-48,3,No,No,Marauder's Map,127,41,6
Alicia Bell,Gryffindor,2,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Poor,14,Chaser,195,0,No,Yes,"Firebolt, Sneakoscope",432,81,9
,Hufflepuff,3,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Exceeds Expectations,26,Seeker,-59,4,No,Yes,Time-Turner,161,76,9
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,12,Chaser,105,5,No,,"Marauder's Map, Firebolt",113,25,5
Padwma Brown,,6,"12 inches, yew, unicorn hair core",Toad,Outstanding,Acceptable,Exceeds Expectations,5,Keeper,-83,5,Yes,No,"Sneakoscope, Firebolt",412,43,2
Cedric LAovegood,,6,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Outstanding,15,Beater,-80,1,Yes,Yes,"Firebolt, Sneakoscope",35,77,0
,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,11,Beater,75,3,Yes,Yes,"Firebolt, Time-Turner, Marauder's Map",361,43,6
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Acceptable,26,Chaser,76,3,Yes,Yes,"Sneakoscope, Firebolt",439,64,10
Angelina Lovegood,Slytherin,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Poor,7,Keeper,-87,0,Yes,Yes,"Invisibility Cloak, Time-Turner",455,50,5
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Acceptable,6,Beater,191,0,No,Yes,Marauder's Map,289,94,4
Parvati Bell,Slytherin,7,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Acceptable,5,Beater,65,4,Yes,,"Extendable Ears, Marauder's Map",357,54,4
,,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,22,Seeker,-25,1,Yes,Yes,Firebolt,500,98,3
Dean Thomas,Ravenclaw,2,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Outstanding,22,,187,1,Yes,Yes,"Firebolt, Sneakoscope",229,77,5
Terry Patil,,1,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Acceptable,13,Keeper,78,0,Yes,Yes,"Firebolt, Marauder's Map, Invisibility Cloak",244,36,5
Angelina Johnson,Gryffindor,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Acceptable,Poor,5,Chaser,25,1,Yes,No,Firebolt,427,71,9
Susan Bell,Gryffindor,6,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Acceptable,15,,24,0,Yes,Yes,Marauder's Map,14,64,8
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Owl,,Poor,Acceptable,8,Chaser,160,3,Yes,No,"Marauder's Map, Firebolt, Extendable Ears",150,26,2
Hermione SpinZnet,Hufflepuff,6,"9 inches, elm, veela hair core",Dragon,Acceptable,Poor,Acceptable,29,Chaser,-57,3,No,No,"Invisibility Cloak, Marauder's Map",178,89,4
Padma Lovegood,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Dragon,,Outstanding,Exceeds Expectations,26,Beater,66,0,Yes,Yes,"Firebolt, Invisibility Cloak, Extendable Ears",7,28,2
Blaise Brown,Gryffindor,6,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Outstanding,25,Chaser,4,1,No,,"Firebolt, Sneakoscope",486,80,0
Parvati Boot,,5,"10 inches, oak, dragon heartstring core",Owl,Poor,Outstanding,Outstanding,9,,173,5,No,Yes,"Firebolt, Extendable Ears, Time-Turner",98,43,2
Fred Patil,Gryffindor,2,"9 inches, elm, veela hair core",Owl,Poor,Exceeds Expectations,Poor,29,,69,2,No,Yes,Time-Turner,273,30,0
Dean Malfoy,Hufflepuff,3,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,6,Keeper,-62,2,No,No,"Firebolt, Marauder's Map",483,78,5
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,27,Chaser,-9,2,No,No,Time-Turner,192,43,0
Susan LovegGood,Ravenclaw,6,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,6,Keeper,64,3,Yes,,"Sneakoscope, Invisibility Cloak",294,69,2
,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Exceeds Expectations,23,Beater,51,5,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",40,59,1
Luna BrownV,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Poor,30,,-59,3,Yes,,"Marauder's Map, Sneakoscope, Extendable Ears",228,59,6
Cedric Weasley,Gryffindor,7,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Exceeds Expectations,12,Seeker,-47,4,No,No,"Time-Turner, Extendable Ears, Sneakoscope",428,87,5
Dean Boot,Slytherin,7,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Outstanding,21,Seeker,-51,5,No,,"Time-Turner, Marauder's Map",205,56,9
Ron Diggory,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Acceptable,30,Chaser,-99,2,No,No,"Time-Turner, Extendable Ears",142,55,0
,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Poor,30,Chaser,-39,4,Yes,No,"Extendable Ears, Marauder's Map, Invisibility Cloak",420,90,7
Pansy Parkinson,Slytherin,4,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Acceptable,22,Seeker,-62,2,Yes,No,"Sneakoscope, Marauder's Map, Firebolt",189,76,8
Pansyt Weasley,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Outstanding,19,,127,1,Yes,No,"Sneakoscope, Invisibility Cloak, Marauder's Map",95,81,4
,Hufflepuff,7,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Outstanding,7,,-69,1,Yes,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",385,66,3
Angelina Patil,Hufflepuff,5,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Outstanding,10,Seeker,29,2,No,Yes,"Firebolt, Sneakoscope, Time-Turner",498,49,9
,Gryffindor,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Acceptable,7,,91,2,Yes,Yes,"Invisibility Cloak, Sneakoscope, Firebolt",130,62,7
Ron Boot,Slytherin,2,"11 inches, holly, phoenix feather core",Cat,,Exceeds Expectations,Exceeds Expectations,27,Keeper,-43,1,No,No,"Extendable Ears, Marauder's Map",444,78,6
,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Outstanding,19,Seeker,147,1,No,No,"Firebolt, Invisibility Cloak",237,99,3
Padma Johnson,Ravenclaw,4,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Exceeds Expectations,8,Seeker,16,3,Yes,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",37,71,0
Padma Boot,Gryffindor,3,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Outstanding,30,Beater,133,1,Yes,Yes,Sneakoscope,162,35,0
Angelina Lovegood,Ravenclaw,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Outstanding,28,Keeper,124,1,Yes,,"Sneakoscope, Invisibility Cloak",369,33,7
Terry Weasley,Hufflepuff,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Acceptable,14,Beater,-46,0,No,,"Extendable Ears, Time-Turner",83,84,3
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Exceeds Expectations,Outstanding,30,,-10,4,Yes,Yes,"Time-Turner, Firebolt, Marauder's Map",102,83,6
,Slytherin,1,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Outstanding,26,Keeper,106,4,No,No,Time-Turner,464,25,8
,Gryffindor,3,"12 inches, yew, unicorn hair core",Owl,Acceptable,Outstanding,Exceeds Expectations,14,Seeker,114,1,No,No,"Extendable Ears, Sneakoscope, Firebolt",180,44,2
,Hufflepuff,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,26,Chaser,100,4,Yes,,"Time-Turner, Extendable Ears, Invisibility Cloak",174,74,4
,Slytherin,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Acceptable,13,,-18,4,No,,"Invisibility Cloak, Marauder's Map",276,40,5
Pansyz Malfoy,Hufflepuff,2,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Outstanding,23,Chaser,-5,0,Yes,Yes,"Firebolt, Extendable Ears",252,51,6
Ron Diggory,Slytherin,6,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Poor,26,C`haser,-41,5,Yes,Yes,Extendable Ears,500,49,8
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Acceptable,Acceptable,Acceptable,7,,-21,3,Yes,No,"Marauder's Map, Firebolt",345,53,8
Harry Patil,,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Outstanding,21,,-96,4,No,No,Firebolt,459,59,1
,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Acceptable,Acceptable,Exceeds Expectations,18,Chaser,-6,1,No,Yes,Firebolt,451,32,6
LunOa Bones,Gryffindor,5,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Acceptable,25,,-81,4,Yes,Yes,"Invisibility Cloak, Extendable Ears",93,46,10
Lavender Parkinson,Hufflepuff,7,"12 inches, yew, unicorn hair core",Toad,Outstanding,Poor,Outstanding,28,Chaser,-39,2,No,No,Extendable Ears,220,40,7
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Acceptable,11,Beater,-82,5,No,,"Time-Turner, Extendable Ears, Invisibility Cloak",495,98,6
Draco Thomas,Slytherin,3,"10 inches, oak, dragon heartstring core",Cat,,Exceeds Expectations,Exceeds Expectations,6,Beate[r,109,2,No,No,"Invisibility Cloak, Sneakoscope, Firebolt",271,76,2
,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Outstanding,12,Seeker,193,2,Yes,,Invisibility Cloak,83,80,0
Angelina Granger,Hufflepuff,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Acceptable,9,,40,1,Yes,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",354,34,7
Dean Granger,Slytherin,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,25,Keeper,89,1,No,Yes,"Extendable Ears, Sneakoscope",311,98,3
,Hufflepuff,5,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Exceeds Expectations,23,Keeper,-14,5,Yes,Yes,"Marauder's Map, Sneakoscope",409,76,10
Pansy Parkinson,Ravenclaw,1,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,14,Keeper,-8,5,No,Yes,"Sneakoscope, Time-Turner, Firebolt",188,65,5
Cedric Boot,Slytherin,5,"9 inches, elm, veela hair core",Cat,,Poor,Poor,21,Seeker,68,0,No,Yes,"Extendable Ears, Invisibility Cloak, Marauder's Map",64,63,0
Katie Malfoy,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Poor,Exceeds Expectations,Poor,30,Seeker,25,1,Yes,No,"Sneakoscope, Invisibility Cloak",109,58,6
Harry Johnson,Gryffindor,3,"12 inches, yew, unicorn hair core",Cat,Outstanding,Acceptable,Acceptable,30,Seeker,-37,2,No,No,Sneakoscope,250,63,6
Padma Thomas,Gryffindor,5,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Poor,11,,-57,2,Yes,Yes,Extendable Ears,295,68,5
Fred Patil,Gryffindor,7,"11 inches, holly, phoenix feather core",Dragon,,Acceptable,Exceeds Expectations,15,Seeker,-61,4,No,No,"Marauder's Map, Firebolt, Time-Turner",214,100,7
