Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Cat,Poor,Outstanding,Poor,30,Keeper,61,2,No,,"Invisibility Cloak, Firebolt, Time-Turner",56,30,5
George Bell,Gryffindor,1,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Acceptable,5,Seeker,48,5,No,No,"Marauder's Map, Extendable Ears",118,40,4
Ginny Patil,,3,"9 inches, elm, veela hair core",Owl,Poor,Poor,Acceptable,23,Chaser,15,3,Yes,,Time-Turner,73,26,9
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Acceptable,Exceeds Expectations,30,Beater,-94,2,No,No,"Extendable Ears, Firebolt, Time-Turner",453,52,5
Pakdma Brown,GRYFFINDOR,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Acceptable,Poor,22,Keeper,135,3,Yes,Yes,"Marauder's Map, Invisibility Cloak",157,39,3
Fred Spinnet,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Poor,9,Chaser,126,4,Yes,No,Marauder's Map,268,82,8
Susan Weasley,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Outstanding,16,Keeper,133,2,Yes,Yes,"Invisibility Cloak, Firebolt",62,50,0
,Ravenclaw,1,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Outstanding,20,Beater,190,4,Yes,No,"Firebolt, Sneakoscope, Marauder's Map",175,39,4
Terry Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Acceptable,27,Keeper,183,4,No,Yes,Sneakoscope,240,49,10
Hermione Patil,Gryffindor,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,23,Beater,-6,4,Yes,Yes,"Sneakoscope, Extendable Ears, Marauder's Map",27,41,1
Harry Bell,Ravenclaw,2,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Outstanding,28,Chaser,-14,1,Yes,,"Firebolt, Invisibility Cloak, Time-Turner",337,40,4
,SLYTHERIN,2,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Acceptable,15,Keeper,196,4,Yes,,"Invisibility Cloak, Sneakoscope",271,81,3
,,6,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Poor,5,Beater,51,3,No,,Time-Turner,497,98,7
Cho Thomas,,5,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,18,Beater,93,2,No,Yes,"Time-Turner, Sneakoscope",257,94,3
Blaise Bell,,7,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Outstanding,8,Beater,174,4,Yes,No,"Marauder's Map, Sneakoscope, Time-Turner",159,26,10
,,3,"10 inches, oak, dragon heartstring core",Toad,,Outstanding,Acceptable,12,Chaser,-97,2,No,No,"Invisibility Cloak, Marauder's Map",455,67,6
Draco Potter,HUFFLEPUFF,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Exceeds Expectations,10,Chaser,-86,0,Yes,,"Firebolt, Time-Turner",412,71,5
,Slytherin,7,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Acceptable,Poor,25,Beater,42,3,No,,"Sneakoscope, Extendable Ears, Marauder's Map",80,90,1
Alicia PatilG,,3,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,7,,-74,4,No,No,"Marauder's Map, Invisibility Cloak, Time-Turner",446,49,6
Dean Malfoy,RAVENCLAW,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Poor,17,Chaser,-40,5,Yes,No,"Extendable Ears, Firebolt, Sneakoscope",153,45,0
Padma Diggory,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Outstanding,30,Keeper,143,0,Yes,Yes,"Sneakoscope, Extendable Ears",253,29,9
Neville Johnson,Ravenclaw,5,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Outstanding,6,Beater,-1,3,Yes,Yes,"Marauder's Map, Firebolt, Sneakoscope",346,86,9
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Acceptable,26,,55,5,No,Yes,"Invisibility Cloak, Extendable Ears",348,33,7
,Gryffindor,4,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,5,,-72,4,No,Yes,"Firebolt, Time-Turner, Extendable Ears",330,39,4
Ron Potter,Ravenclaw,5,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Acceptable,24,Keeper,-73,0,Yes,No,"Firebolt, Marauder's Map, Extendable Ears",114,67,8
Neville PatiIl,Hufflepuff,2,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Poor,17,Keeper,-37,3,No,Yes,"Marauder's Map, Sneakoscope, Invisibility Cloak",348,61,3
Seamus Chang,Hufflepuff,6,"9 inches, elm, veela hair core",,Exceeds Expectations,Acceptable,Exceeds Expectations,7,,173,2,Yes,Yes,"Firebolt, Invisibility Cloak",372,28,7
Alicia Parkinson,,4,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Acceptable,17,Seeker,72,3,No,,"Time-Turner, Sneakoscope",167,41,4
Angelina Chang,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,23,Keeper,145,0,Yes,,"Time-Turner, Extendable Ears, Sneakoscope",304,74,1
,Slytherin,6,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,25,Chaser,144,5,No,No,"Time-Turner, Sneakoscope, Invisibility Cloak",175,72,1
Susan Weasley,,5,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Outstanding,26,Chaser,197,1,Yes,Yes,Firebolt,479,45,7
George Potter,Ravenclaw,1,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Poor,17,,6,0,Yes,,Firebolt,30,40,10
,Gryffindor,7,"9 inches, elm, veela hair core",Dragon,Acceptable,Poor,Acceptable,9,Chaser,66,5,No,No,"Time-Turner, Sneakoscope",379,100,8
,Hufflepuff,1,"11 inches, holly, phoenix feather core",Owl,Outstanding,Acceptable,Outstanding,9,,147,3,No,Yes,"Time-Turner, Extendable Ears",158,99,9
Blaise Patil,Slytherin,4,"11 inches, holly, phoenix feather core",Owl,Outstanding,Exceeds Expectations,Acceptable,6,Keeper,-27,2,No,No,"Firebolt, Invisibility Cloak, Sneakoscope",414,71,2
Pansy Diggory,GRYFFINDOR,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Poor,7,Chaser,94,5,No,Yes,Marauder's Map,361,71,5
Neville Spinnet,,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,8,Seeker,116,4,No,Yes,"Time-Turner, Extendable Ears, Firebolt",153,37,3
Blaise Boot,Slytherin,5,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Exceeds Expectations,27,Beater,187,0,No,,Sneakoscope,160,69,7
Pansy Parkinson,Gryffindor,6,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,17,Seeker,-48,2,Yes,No,"Firebolt, Sneakoscope",273,76,2
,Hufflepuff,6,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Poor,7,Chaser,8,1,No,,"Sneakoscope, Invisibility Cloak, Marauder's Map",330,39,6
,Hufflepuff,2,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Poor,21,Keeper,192,5,No,No,"Invisibility Cloak, Sneakoscope",279,43,7
George Bell,GRYFFINDOR,6,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Outstanding,10,Keeper,38,4,No,No,"Time-Turner, Extendable Ears, Sneakoscope",138,72,9
Dean LongEbottom,Gryffindor,3,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Exceeds Expectations,22,Keeper,109,0,No,Yes,"Firebolt, Invisibility Cloak, Time-Turner",173,84,8
Draco rPatil,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,16,,187,4,Yes,No,"Extendable Ears, Time-Turner",205,87,6
Susaan Bones,Slytherin,5,"12 inches, yew, unicorn hair core",Cat,Outstanding,Acceptable,Poor,5,Chaser,84,5,Yes,No,"Firebolt, Marauder's Map",190,94,8
Draco PatilA,,3,"11 inches, holly, phoenix feather core",Cat,,Poor,Outstanding,11,Chaser,-8,1,Yes,No,"Firebolt, Time-Turner",2,59,8
Susan Bones,Hufflepuff,3,"12 inches, yew, unicorn hair core",Toad,,Outstanding,Poor,21,Seeker,176,0,Yes,No,"Marauder's Map, Extendable Ears",304,86,0
Hermione Parkinson,Ravenclaw,5,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Outstanding,25,Beater,-14,1,Yes,No,Sneakoscope,17,75,0
,Gryffindor,3,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Outstanding,28,Beater,133,5,Yes,No,"Marauder's Map, Invisibility Cloak",475,75,1
Fred Diggory,Ravenclaw,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,26,Seeker,120,4,Yes,Yes,Sneakoscope,411,93,2
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Poor,19,Seeker,-8,0,Yes,,"Sneakoscope, Extendable Ears, Invisibility Cloak",378,89,3
,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,,Outstanding,Exceeds Expectations,26,Beater,178,1,Yes,No,Firebolt,139,67,5
Seamus Parkinson,Ravenclaw,3,"9 inches, elm, veela hair core",Dragon,Acceptable,Acceptable,Poor,22,Seeker,-58,4,No,Yes,Invisibility Cloak,449,87,4
Neville Thomas,Slytherin,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,30,Keeper,-71,4,Yes,No,"Time-Turner, Firebolt, Invisibility Cloak",360,61,2
Terrry Spinnet,GRYFFINDOR,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,18,Chaser,149,0,Yes,Yes,"Marauder's Map, Firebolt, Sneakoscope",132,39,6
Fred Boot,GRYFFINDOR,3,"9 inches, elm, veela hair core",,Outstanding,Poor,Poor,8,Beater,-14,2,No,No,Time-Turner,158,68,9
Hermione Zabini,Hufflepuff,5,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Exceeds Expectations,28,Chaser,199,3,Yes,No,"Firebolt, Sneakoscope, Extendable Ears",194,32,1
Alicia Longbottom,GRYFFINDOR,1,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Exceeds Expectations,Poor,10,Keeper,196,3,No,No,"Firebolt, Invisibility Cloak, Sneakoscope",381,84,2
Cedric Parkinson,Gryffindor,3,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Outstanding,14,Seeker,179,0,No,Yes,Firebolt,122,59,4
,Hufflepuff,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Poor,Outstanding,27,Beater,50,4,No,Yes,"Sneakoscope, Extendable Ears",432,68,5
Hermione Zabini,,5,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Outstanding,6,Keeper,137,2,No,Yes,Marauder's Map,91,45,0
Lavender Johnson,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Poor,Poor,5,Chaser,147,5,No,Yes,Time-Turner,192,48,7
Neville Spinnet,Slytherin,2,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Outstanding,5,Seeker,172,4,No,No,"Sneakoscope, Time-Turner, Extendable Ears",347,50,10
Katie Weasley,Gryffindor,1,"10 inches, oak, dragon heartstring core",Toad,,Acceptable,Outstanding,13,Seeker,80,2,Yes,No,"Firebolt, Invisibility Cloak, Extendable Ears",411,92,7
Pansy Bones,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Poor,27,,93,5,Yes,No,"Firebolt, Extendable Ears, Invisibility Cloak",144,62,5
,HUFFLEPUFF,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,19,Keeper,63,4,Yes,Yes,Extendable Ears,457,79,8
Fred Longbottom,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,,Acceptable,Acceptable,9,Keeper,-57,4,No,No,"Marauder's Map, Extendable Ears, Sneakoscope",345,67,0
Padma Finnigan,Hufflepuff,6,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Exceeds Expectations,11,Beater,112,4,Yes,Yes,"Sneakoscope, Time-Turner, Invisibility Cloak",0,45,4
Aengelina Bell,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Exceeds Expectations,29,Chaser,21,0,No,No,"Invisibility Cloak, Marauder's Map",392,100,5
Padma Granger,Slytherin,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Acceptable,24,Keeper,159,0,No,Yes,"Sneakoscope, Firebolt, Extendable Ears",79,33,1
Harry Thomacs,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Exceeds Expectations,12,Chaser,-7,4,No,Yes,Time-Turner,274,80,9
Ginny Spinnet,,4,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Exceeds Expectations,Outstanding,13,Seeker,-15,4,Yes,No,Time-Turner,252,30,10
Ron Patil,Gryffindor,7,"9 inches, elm, veela hair core",,Poor,Acceptable,Acceptable,16,Beater,115,2,Yes,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",234,80,10
Terry Longbbottom,Ravenclaw,1,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Acceptable,12,Chaser,55,3,No,No,"Firebolt, Sneakoscope",321,58,4
,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Poor,10,Seeker,19,1,No,No,Sneakoscope,110,67,8
Dean Brown,,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Outstanding,15,Chaser,194,5,No,No,"Marauder's Map, Firebolt, Invisibility Cloak",476,81,9
,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Outstanding,8,Beater,-70,4,No,,Marauder's Map,336,91,10
Susan Fiunnigan,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Outstanding,30,,43,1,Yes,No,"Firebolt, Extendable Ears, Invisibility Cloak",252,40,0
Ginny Spinnet,Gryffindor,2,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Poor,7,,-18,3,Yes,,"Extendable Ears, Marauder's Map, Sneakoscope",128,33,9
Fred Johnson,SLYTHERIN,5,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Acceptable,13,Seeker,31,3,No,No,"Marauder's Map, Time-Turner, Extendable Ears",73,82,1
,Gryffindor,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Poor,18,Chaser,-32,3,Yes,Yes,"Sneakoscope, Marauder's Map, Time-Turner",436,91,7
,Hufflepuff,2,"11 inches, holly, phoenix feather core",Cat,,Exceeds Expectations,Acceptable,6,Chaser,-83,2,Yes,Yes,Firebolt,400,92,6
,,2,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Exceeds Expectations,28,Beater,-33,1,No,No,"Time-Turner, Invisibility Cloak, Sneakoscope",175,75,7
Ginny Bones,,4,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Acceptable,12,,-33,1,No,,Firebolt,117,65,9
Susan Patil,SLYTHERIN,4,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Acceptable,17,Beater,79,0,Yes,No,Marauder's Map,329,67,6
Hermione Granger,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Exceeds Expectations,5,Keeper,105,5,Yes,Yes,Extendable Ears,39,37,5
,,5,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Acceptable,28,Seeker,54,4,No,No,"Extendable Ears, Time-Turner",163,58,9
Seamus Thomas,Slytherin,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Outstanding,5,Seeker,2,0,No,No,"Invisibility Cloak, Time-Turner, Extendable Ears",497,94,10
Hermione Bones,Ravenclaw,1,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Poor,19,Keeper,132,3,Yes,Yes,Invisibility Cloak,499,87,5
,Slytherin,6,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Exceeds Expectations,15,Chaser,165,5,Yes,No,"Time-Turner, Sneakoscope, Extendable Ears",62,47,5
Angelina Spinnet,,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,17,,-5,1,Yes,,Invisibility Cloak,371,55,4
Cedrihc Spinnet,SLYTHERIN,1,"11 inches, holly, phoenix feather core",Owl,Poor,Poor,Poor,26,Keeper,-52,2,Yes,No,"Extendable Ears, Marauder's Map",236,28,8
Harry Longbottom,Ravenclaw,6,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Outstanding,9,Keeper,34,4,Yes,,"Sneakoscope, Invisibility Cloak",272,74,6
Luna Zabini,GRYFFINDOR,1,"9 inches, elm, veela hair core",Toad,Poor,Poor,Poor,25,Chaser,25,2,No,No,"Invisibility Cloak, Time-Turner",397,62,5
Susan Thomas,SLYTHERIN,1,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Exceeds Expectations,13,Beater,-23,4,Yes,Yes,Extendable Ears,267,90,7
Padma Potter,Gryffindor,7,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Poor,Exceeds Expectations,10,Seeker,17,5,No,No,Sneakoscope,414,28,1
Cedric Weasley,Gryffindor,5,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,6,Beater,125,2,Yes,Yes,"Invisibility Cloak, Time-Turner",468,61,1
Katie Bell,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Poor,28,,113,3,Yes,No,Marauder's Map,458,35,1
Angelina Thomas,GRYFFINDOR,2,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Outstanding,9,Seeker,190,2,No,Yes,"Marauder's Map, Time-Turner, Extendable Ears",376,48,8
Blaise Patil,Slytherin,2,"11 inches, holly, phoenix feather core",Dragon,,Acceptable,Exceeds Expectations,30,Keeper,154,5,Yes,,"Time-Turner, Marauder's Map",59,52,6
,Slytherin,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,14,Beater,-48,0,No,,Extendable Ears,364,41,9
Ginny Granger,GRYFFINDOR,4,"11 inches, holly, phoenix feather core",,Outstanding,Poor,Poor,8,Keeper,97,3,No,Yes,Time-Turner,163,79,2
Ron Parkinson,GRYFFINDOR,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Poor,8,Keeper,-100,1,No,Yes,Marauder's Map,312,64,9
Parvati Lovegood,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Acceptable,16,Chaser,67,5,Yes,No,"Sneakoscope, Time-Turner",262,75,7
,Slytherin,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Outstanding,Acceptable,18,Seeker,136,0,No,Yes,Sneakoscope,18,66,0
Parvati Boot,SLYTHERIN,5,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Poor,19,Keeper,-3,2,Yes,No,"Firebolt, Time-Turner, Sneakoscope",477,94,3
KatJie Lovegood,HUFFLEPUFF,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,16,Seeker,-26,0,No,Yes,"Marauder's Map, Extendable Ears, Invisibility Cloak",410,81,2
Ginny Bones,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,,Poor,Poor,8,Beater,133,2,No,Yes,"Time-Turner, Extendable Ears, Marauder's Map",305,51,10
,Hufflepuff,2,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Acceptable,30,Keeper,96,3,No,,Sneakoscope,38,30,2
Lavender Finnigan,,4,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Poor,14,Seeker,-10,0,Yes,Yes,Firebolt,75,99,6
Cedric Boot,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Acceptable,Poor,Poor,27,Seeker,177,0,No,No,"Time-Turner, Sneakoscope",237,37,3
Dean Diggory,GRYFFINDOR,6,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Exceeds Expectations,13,Chaser,-54,0,No,Yes,"Invisibility Cloak, Marauder's Map",103,66,0
George Malfoy,Ravenclaw,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,9,,110,0,No,Yes,Sneakoscope,305,69,7
,,5,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Exceeds Expectations,28,Seeker,8,4,No,No,"Time-Turner, Extendable Ears",397,94,10
,,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Outstanding,29,Chaser,132,5,No,Yes,"Sneakoscope, Time-Turner",259,36,2
Ginny Boot,Gryffindor,6,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Exceeds Expectations,7,Chaser,-81,2,Yes,Yes,"Firebolt, Sneakoscope",129,41,1
Dean fPatil,GRYFFINDOR,7,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,28,Beater,-76,3,No,,Firebolt,100,51,10
,Ravenclaw,6,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Poor,13,Chaser,150,5,No,No,"Invisibility Cloak, Marauder's Map, Firebolt",276,29,7
,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Acceptable,17,Beater,180,4,No,Yes,"Sneakoscope, Extendable Ears",246,89,6
,Gryffindor,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Outstanding,Poor,12,,24,5,No,No,"Time-Turner, Invisibility Cloak",368,93,2
,Hufflepuff,1,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,7,Beater,-44,0,No,Yes,"Invisibility Cloak, Marauder's Map",414,73,3
,,2,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Acceptable,Poor,8,Chaser,-38,4,No,,"Time-Turner, Sneakoscope",338,62,0
Ginny Granger,Ravenclaw,5,"9 inches, elm, veela hair core",Cat,Poor,Exceeds Expectations,Acceptable,12,Seeker,35,4,Yes,No,"Sneakoscope, Time-Turner, Firebolt",321,64,5
Harry Bones,Ravenclaw,7,"11 inches, holly, phoenix feather core",Owl,Acceptable,Exceeds Expectations,Poor,29,,-20,3,Yes,Yes,"Firebolt, Time-Turner",104,27,2
Fred Parkinson,Gryffindor,2,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Acceptable,25,Keeper,-52,4,Yes,No,Time-Turner,112,89,7
Harry Lovegood,,4,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Poor,28,Beater,-92,0,Yes,No,"Time-Turner, Invisibility Cloak",404,41,5
Lavender Poftter,Hufflepuff,1,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Acceptable,29,Chaser,-76,0,Yes,No,"Time-Turner, Marauder's Map",461,56,5
Parvati Malfoy,Gryffindor,5,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,15,Beater,130,0,Yes,No,Marauder's Map,392,45,9
Ron ParkinsonV,HUFFLEPUFF,6,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,19,Seeker,65,2,Yes,Yes,"Time-Turner, Sneakoscope",245,51,7
Fred Bones,HUFFLEPUFF,3,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,9,Seeker,25,4,No,,Firebolt,228,71,5
Harry Spinnet,Gryffindor,2,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Outstanding,20,,30,3,No,No,"Sneakoscope, Time-Turner, Invisibility Cloak",15,72,5
Padma Spinnet,Ravenclaw,3,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Poor,6,Beater,135,4,No,Yes,Sneakoscope,265,51,3
,Gryffindor,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Poor,9,,128,3,No,No,"Invisibility Cloak, Time-Turner",18,53,9
,Ravenclaw,7,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Exceeds Expectations,13,Chaser,-10,1,No,Yes,"Time-Turner, Extendable Ears, Marauder's Map",475,38,3
Dean Malfoy,Hufflepuff,2,"9 inches, elm, veela hair core",Muggle Born,,Outstanding,Acceptable,24,Chaser,-75,3,Yes,No,Invisibility Cloak,385,64,9
Dean Longbottom,Slytherin,1,"10 inches, oak, dragon heartstring core",Muggle Born,,Exceeds Expectations,Exceeds Expectations,23,,20,0,Yes,No,"Sneakoscope, Extendable Ears, Time-Turner",24,48,1
,HUFFLEPUFF,5,"9 inches, elm, veela hair core",Cat,Acceptable,Acceptable,Exceeds Expectations,5,Keeper,73,3,Yes,No,"Extendable Ears, Time-Turner, Firebolt",490,46,6
George Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Poor,Poor,Outstanding,12,Keeper,-92,3,No,No,Marauder's Map,278,32,0
Susan Chang,Gryffindor,2,"11 inches, holly, phoenix feather core",Cat,Acceptable,Acceptable,Poor,30,,120,5,Yes,No,"Firebolt, Time-Turner",467,25,9
Blaise Malfoy,Slytherin,3,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Outstanding,21,Beater,-25,3,Yes,,"Invisibility Cloak, Sneakoscope",250,55,2
Hermione Loxvegood,Slytherin,1,"12 inches, yew, unicorn hair core",Owl,Acceptable,Poor,Exceeds Expectations,25,Seeker,152,2,Yes,No,"Marauder's Map, Invisibility Cloak, Firebolt",38,49,5
Angelina Finnigan,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Outstanding,28,Keeper,-18,5,No,Yes,"Marauder's Map, Extendable Ears",387,98,4
,Hufflepuff,5,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,29,Beater,16,4,Yes,,Time-Turner,164,91,4
,Hufflepuff,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,8,Beater,68,3,No,No,"Invisibility Cloak, Firebolt",347,45,1
Luna Bell,RAVENCLAW,2,"11 inches, holly, phoenix feather core",Toad,Acceptable,Exceeds Expectations,Acceptable,18,Seeker,162,5,Yes,Yes,Extendable Ears,163,45,2
Angelina Thomas,,4,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Outstanding,9,Seeker,58,3,No,Yes,Time-Turner,449,63,10
,Ravenclaw,6,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,22,Keeper,18,4,No,,Marauder's Map,177,75,10
