Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
George Thomas,HUFFLEPUFF,6,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,30,Beater,32,0,Yes,Yes,Extendable Ears,223,68,3
George Bell,Slytherin,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,23,Beater,-77,4,No,Yes,"Extendable Ears, Firebolt",81,30,8
Alicia Diggory,Slytherin,3,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Poor,6,Seeker,-27,4,Yes,,"Extendable Ears, Invisibility Cloak, Time-Turner",131,67,8
Fred Brown,Slytherin,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Outstanding,6,Seeker,184,5,No,Yes,"Firebolt, Invisibility Cloak, Time-Turner",299,84,7
,Ravenclaw,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Poor,Outstanding,6,Seeker,112,3,No,,"Firebolt, Extendable Ears, Sneakoscope",458,50,3
,Slytherin,6,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Poor,16,Chaser,101,3,Yes,No,Marauder's Map,0,66,8
Pansy Zabini,Slytherin,6,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Acceptable,25,Chaser,-80,4,No,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",296,65,0
,Gryffindor,6,"9 inches, elm, veela hair core",Owl,,Exceeds Expectations,Outstanding,26,Keeper,-45,1,No,No,Firebolt,79,78,7
Luna Chang,Gryffindor,1,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Poor,14,Keeper,169,5,No,No,"Marauder's Map, Sneakoscope",41,88,3
Terry Weasley,Gryffindor,6,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Poor,17,Chaser,5,2,No,Yes,Invisibility Cloak,405,28,5
,Hufflepuff,1,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Acceptable,25,Seeker,33,1,No,Yes,"Marauder's Map, Firebolt, Time-Turner",347,96,9
,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,18,Seeker,19,3,Yes,No,"Firebolt, Marauder's Map, Extendable Ears",370,37,8
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,23,,88,0,Yes,,"Marauder's Map, Extendable Ears, Firebolt",85,43,6
,Gryffindor,1,"11 inches, holly, phoenix feather core",Cat,,Outstanding,Acceptable,24,Keeper,62,1,No,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",355,48,4
Lavender Brown,Slytherin,2,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Outstanding,6,Seeker,93,1,No,,Time-Turner,108,77,8
Terry Weasley,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Outstanding,10,Beater,168,4,Yes,Yes,"Invisibility Cloak, Time-Turner, Sneakoscope",65,45,9
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Acceptable,28,Beater,-42,3,Yes,Yes,Extendable Ears,174,73,6
,Hufflepuff,7,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Acceptable,12,Chaser,-73,0,Yes,,"Firebolt, Extendable Ears, Marauder's Map",236,100,10
Katie Boot,Gryffindor,4,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,22,Keeper,-48,2,Yes,Yes,"Marauder's Map, Firebolt",340,99,3
Fred Spinnet,Slytherin,3,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Poor,15,Keeper,-7,0,No,Yes,Time-Turner,58,41,5
,GRYFFINDOR,5,"9 inches, elm, veela hair core",Dragon,Outstanding,Acceptable,Acceptable,17,Keeper,77,0,No,,Time-Turner,377,47,3
Harry Finnigan,Ravenclaw,7,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Poor,19,Beater,-74,2,No,,"Sneakoscope, Marauder's Map, Invisibility Cloak",412,64,9
Katie Bones,RAVENCLAW,5,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Exceeds Expectations,5,Be_ater,126,3,Yes,,"Firebolt, Invisibility Cloak",58,76,1
,Ravenclaw,1,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,17,B%eater,2,5,No,Yes,"Sneakoscope, Extendable Ears, Firebolt",59,27,6
Fred Granger,Gryffindor,5,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Acceptable,16,Chaser,122,2,No,No,"Sneakoscope, Invisibility Cloak, Marauder's Map",456,68,10
Angelina Lovegood,,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,15,Chaser,45,3,Yes,Yes,Sneakoscope,206,46,3
Hermione Bell,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Outstanding,9,Chaser,-52,2,No,,"Marauder's Map, Invisibility Cloak, Firebolt",462,67,2
,Slytherin,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Acceptable,11,Beater,10,4,Yes,,Invisibility Cloak,302,64,0
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,11,Seeker,82,0,Yes,Yes,Firebolt,257,44,1
,SLYTHERIN,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Acceptable,16,Keeper,172,2,No,Yes,"Sneakoscope, Extendable Ears, Firebolt",279,79,9
,Slytherin,7,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Acceptable,26,Beater,147,2,Yes,No,"Firebolt, Marauder's Map, Invisibility Cloak",333,40,0
Alicia Brown,Slytherin,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Exceeds Expectations,28,Seeker,-17,4,No,,Sneakoscope,401,74,8
,Hufflepuff,4,"9 inches, elm, veela hair core",Owl,Outstanding,Acceptable,Poor,28,,-61,1,Yes,,Time-Turner,298,51,6
,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,,Exceeds Expectations,Exceeds Expectations,17,Beater,-6,5,Yes,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",470,60,6
Harry Granger,Hufflepuff,7,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Outstanding,20,B#eater,69,0,No,Yes,"Firebolt, Time-Turner, Marauder's Map",225,39,5
Seamus Johnson,Hufflepuff,7,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Poor,20,,-40,3,No,,"Invisibility Cloak, Firebolt",471,77,8
,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,26,Keeper,49,1,Yes,No,Firebolt,309,94,0
,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Outstanding,19,Seeker,28,4,No,No,"Sneakoscope, Invisibility Cloak",185,77,8
Parvati Patil,Slytherin,6,"9 inches, elm, veela hair core",,Poor,Outstanding,Poor,10,Keeper,96,4,Yes,,"Extendable Ears, Sneakoscope",100,34,6
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Poor,20,Keeper,-85,1,No,Yes,"Invisibility Cloak, Time-Turner, Sneakoscope",74,77,4
Padma Bell,Ravenclaw,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Acceptable,17,Chaser,22,3,Yes,,Sneakoscope,142,71,7
,HUFFLEPUFF,6,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Outstanding,20,Chaser,-78,3,No,No,"Sneakoscope, Invisibility Cloak",199,77,4
,HUFFLEPUFF,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Outstanding,13,Keeper,59,1,Yes,,Extendable Ears,479,57,9
Lavender Granger,Gryffindor,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Poor,15,Keeper,-39,3,No,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",344,82,10
,Slytherin,1,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Exceeds Expectations,26,Seeker,186,3,Yes,,"Time-Turner, Extendable Ears",178,43,1
HarrCy Weasley,Gryffindor,7,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Outstanding,28,Chaser,174,2,No,No,Extendable Ears,448,89,4
Pansy Parkinson,Slytherin,4,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,28,Keeper,173,1,Yes,Yes,"Marauder's Map, Firebolt, Extendable Ears",46,52,3
,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Outstanding,12,,136,2,Yes,No,"Firebolt, Marauder's Map, Invisibility Cloak",22,88,9
,Ravenclaw,5,"9 inches, elm, veela hair core",Dragon,Outstanding,Acceptable,Outstanding,12,Beater,139,5,Yes,Yes,Firebolt,367,98,6
Pansy Lovegood,RAVENCLAW,7,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Acceptable,10,Seeker?,-16,5,No,Yes,Marauder's Map,167,94,10
Angelina Johnson,Slytherin,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Acceptable,28,Seeker,109,1,No,Yes,"Extendable Ears, Time-Turner, Sneakoscope",323,33,8
Lavender Diggory,Slytherin,1,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Acceptable,17,Chaser,102,5,No,No,"Marauder's Map, Firebolt",401,34,9
Angelina Bell,Slytherin,7,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Outstanding,22,Beater,-59,4,No,No,"Marauder's Map, Extendable Ears",101,85,10
Pansy Patil,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Exceeds Expectations,Outstanding,14,,200,5,No,Yes,Invisibility Cloak,241,93,10
,Slytherin,7,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Acceptable,12,,18,3,Yes,No,Extendable Ears,195,60,8
Neville Weasley,SLYTHERIN,3,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Acceptable,27,,62,5,No,,Sneakoscope,45,86,3
,Ravenclaw,4,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,25,Keeper,-94,2,Yes,Yes,"Extendable Ears, Invisibility Cloak",53,78,4
,SLYTHERIN,4,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Exceeds Expectations,12,,101,4,Yes,No,"Marauder's Map, Time-Turner, Firebolt",459,51,10
Ron Zabini,Ravenclaw,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Poor,Poor,15,Beater,59,3,No,No,Extendable Ears,378,45,1
Draco Johnson,SLYTHERIN,1,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Outstanding,13,Keeper,39,4,Yes,,"Extendable Ears, Marauder's Map, Time-Turner",90,97,4
Harry Spinnet,Slytherin,7,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Acceptable,19,,-26,3,No,Yes,"Extendable Ears, Firebolt",347,62,8
Hermione Malfoy,SLYTHERIN,4,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Acceptable,22,,0,4,No,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",412,50,2
,SLYTHERIN,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Acceptable,14,Chaser,-97,3,Yes,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",162,37,5
,Gryffindor,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Poor,26,Beater,124,0,No,Yes,Extendable Ears,412,63,10
,Ravenclaw,1,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Outstanding,28,Seeker,107,3,Yes,Yes,"Marauder's Map, Time-Turner, Firebolt",159,100,10
Parvati PoQtter,Hufflepuff,7,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,9,Chaser,88,1,Yes,Yes,"Marauder's Map, Time-Turner",230,26,2
,SLYTHERIN,3,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Exceeds Expectations,13,Chaser,125,0,No,No,Time-Turner,249,30,8
Harry Lovegood,Ravenclaw,6,"10 inches, oak, dragon heartstring core",,,Poor,Acceptable,6,Seeker,190,0,Yes,Yes,Invisibility Cloak,49,46,10
Pansy Potter,,3,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Acceptable,12,Chaser,89,0,Yes,Yes,"Time-Turner, Sneakoscope",271,74,7
,GRYFFINDOR,5,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Poor,30,Keeper,150,3,Yes,Yes,"Firebolt, Extendable Ears",136,30,2
Neville Chang,Gryffindor,5,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Outstanding,9,,143,5,Yes,Yes,Time-Turner,435,53,4
Alicia Potter,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Poor,26,Beater,182,5,Yes,,"Extendable Ears, Sneakoscope",418,58,5
Luna Bones,Gryffindor,4,"12 inches, yew, unicorn hair core",,,Poor,Exceeds Expectations,17,,79,2,No,No,"Invisibility Cloak, Time-Turner",251,35,5
,Gryffindor,6,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Poor,12,Seeker,2,1,No,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",232,76,5
Hermione Chang,GRYFFINDOR,5,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Outstanding,21,Beater,-30,1,Yes,No,"Firebolt, Marauder's Map, Time-Turner",479,54,1
,Gryffindor,5,"9 inches, elm, veela hair core",Toad,Acceptable,Exceeds Expectations,Poor,9,Seeker,-93,3,No,No,Time-Turner,107,56,2
,Slytherin,6,"9 inches, elm, veela hair core",,,Poor,Acceptable,5,Beater,20,1,No,No,"Time-Turner, Marauder's Map, Invisibility Cloak",180,28,10
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Exceeds Expectations,18,Beater,102,0,Yes,,"Extendable Ears, Invisibility Cloak",41,44,5
Terry Granger,Hufflepuff,4,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,28,Seeker,173,3,No,Yes,"Invisibility Cloak, Time-Turner",134,30,7
,Gryffindor,1,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,16,Beater,83,0,Yes,No,"Extendable Ears, Invisibility Cloak, Marauder's Map",181,54,2
Harry Thomas,Gryffindor,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Acceptable,14,Seeker,196,2,No,Yes,"Sneakoscope, Invisibility Cloak",337,97,9
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Exceeds Expectations,25,Keeper,-14,1,No,No,"Invisibility Cloak, Extendable Ears, Time-Turner",278,97,4
,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Acceptable,21,Beater,69,5,Yes,Yes,Time-Turner,471,55,6
Angelina Weasley,Gryffindor,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Exceeds Expectations,23,,-33,4,Yes,No,Marauder's Map,176,36,10
Alicia Malfoy,Ravenclaw,6,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Exceeds Expectations,23,,-25,3,No,No,"Sneakoscope, Invisibility Cloak",150,45,8
Cedric Boot,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,21,Beater,56,1,No,No,"Firebolt, Time-Turner",149,67,5
Ginny Parkinson,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,16,Chaser,-69,0,Yes,Yes,"Time-Turner, Firebolt, Sneakoscope",311,65,7
,SLYTHERIN,7,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,28,Seeker,23,1,Yes,No,Marauder's Map,275,32,3
Katie MalFfoy,Slytherin,3,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Exceeds Expectations,25,Beater,61,0,No,Yes,"Extendable Ears, Marauder's Map",217,67,3
Harry Weasley,SLYTHERIN,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Exceeds Expectations,6,Chaser,-17,4,Yes,Yes,"Firebolt, Invisibility Cloak",290,51,10
,Slytherin,2,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,29,,183,4,Yes,No,Marauder's Map,48,32,3
,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Cat,Poor,Outstanding,Acceptable,29,,193,4,No,,Marauder's Map,425,49,3
Alicia Patil,Slytherin,5,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Outstanding,22,Keeper,53,0,No,No,"Time-Turner, Marauder's Map, Sneakoscope",126,36,1
Cedric Malfoy,Hufflepuff,6,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Poor,30,Beater,70,3,Yes,Yes,"Sneakoscope, Time-Turner, Marauder's Map",114,94,8
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Outstanding,18,,86,2,Yes,,"Extendable Ears, Marauder's Map",420,32,0
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Acceptable,Exceeds Expectations,17,Chaser,8,5,Yes,Yes,"Extendable Ears, Sneakoscope, Marauder's Map",488,100,0
Luna Parkinson,Gryffindor,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,7,Chaser,-87,5,No,Yes,"Extendable Ears, Time-Turner, Sneakoscope",456,99,10
,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Outstanding,24,Keeper,-8,2,No,Yes,Invisibility Cloak,347,27,0
Harry Brown,GRYFFINDOR,5,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Exceeds Expectations,20,Keeper,184,2,Yes,Yes,"Firebolt, Marauder's Map, Extendable Ears",228,81,5
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,26,Keeper,110,2,Yes,,"Marauder's Map, Extendable Ears",186,70,5
Fred BonEes,Ravenclaw,7,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Poor,12,Chaser,172,0,Yes,Yes,"Extendable Ears, Firebolt",382,59,6
Padma Bell,Slytherin,6,"9 inches, elm, veela hair core",Cat,Outstanding,Exceeds Expectations,Acceptable,26,,21,2,Yes,No,"Invisibility Cloak, Firebolt, Time-Turner",280,48,4
Susan Finnigan,Ravenclaw,4,"9 inches, elm, veela hair core",Dragon,Acceptable,Acceptable,Outstanding,28,Chaser,79,4,No,,"Extendable Ears, Marauder's Map",199,99,8
,Ravenclaw,4,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Outstanding,20,Seeker,84,1,Yes,Yes,"Time-Turner, Invisibility Cloak",91,47,2
George Granger,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Acceptable,18,Keeper,183,0,Yes,No,"Extendable Ears, Sneakoscope",47,100,10
,Slytherin,4,"9 inches, elm, veela hair core",Cat,,Poor,Acceptable,12,Chaser,8,3,No,,Extendable Ears,106,74,10
,SLYTHERIN,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Poor,23,Keeper,93,5,No,No,"Firebolt, Marauder's Map",152,99,8
,Hufflepuff,5,"12 inches, yew, unicorn hair core",Cat,Poor,Outstanding,Poor,15,Beater,-18,4,No,No,"Sneakoscope, Marauder's Map",261,54,3
Cho LonCgbottom,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Toad,,Poor,Exceeds Expectations,12,Keeper,199,2,Yes,Yes,"Extendable Ears, Firebolt",367,31,9
Alicia Boot,Ravenclaw,7,"12 inches, yew, unicorn hair core",Toad,Acceptable,Poor,Poor,8,K.eeper,66,2,No,Yes,"Marauder's Map, Time-Turner",36,42,9
,Hufflepuff,2,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Poor,19,Seeker,33,5,Yes,Yes,"Invisibility Cloak, Firebolt",230,86,5
Parvati Johnson,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Exceeds Expectations,Poor,28,,149,0,Yes,No,"Marauder's Map, Sneakoscope, Extendable Ears",438,45,6
Alicia Johnson,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Poor,Outstanding,10,Chaser,117,2,No,No,"Invisibility Cloak, Extendable Ears, Marauder's Map",161,30,1
Ginny Parkinson,HUFFLEPUFF,4,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Outstanding,26,Keeper,-78,2,Yes,No,"Marauder's Map, Firebolt, Sneakoscope",93,68,6
Draco Boot,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Poor,13,S+eeker,200,0,Yes,Yes,Invisibility Cloak,331,85,10
,Ravenclaw,5,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Outstanding,5,Seeker,158,3,Yes,Yes,"Invisibility Cloak, Sneakoscope, Time-Turner",76,38,6
Katie Boot,Slytherin,6,"12 inches, yew, unicorn hair core",Cat,Acceptable,Poor,Exceeds Expectations,30,Seeker,195,4,Yes,No,Time-Turner,151,63,8
,Gryffindor,6,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Outstanding,15,Beater,-13,4,No,No,"Extendable Ears, Invisibility Cloak, Time-Turner",411,63,8
,Ravenclaw,2,"9 inches, elm, veela hair core",,Acceptable,Poor,Outstanding,13,Beater,102,5,No,Yes,"Sneakoscope, Firebolt",340,57,9
Susand Weasley,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Exceeds Expectations,25,Keeper,-31,1,No,Yes,"Extendable Ears, Invisibility Cloak, Time-Turner",111,64,9
Hermione Weasley,Ravenclaw,4,"11 inches, holly, phoenix feather core",Owl,Outstanding,Acceptable,Outstanding,18,,23,4,Yes,Yes,"Extendable Ears, Firebolt",475,40,9
,Hufflepuff,5,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Outstanding,29,Seeker,-22,2,Yes,No,"Invisibility Cloak, Extendable Ears, Time-Turner",21,81,6
Draco Thomas,Gryffindor,5,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Outstanding,20,Beater,-46,2,No,Yes,Extendable Ears,490,97,7
,GRYFFINDOR,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Exceeds Expectations,Exceeds Expectations,26,,92,2,No,,"Firebolt, Time-Turner, Marauder's Map",149,86,4
,,7,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Poor,8,,154,2,No,Yes,"Firebolt, Extendable Ears, Marauder's Map",229,77,8
,Gryffindor,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,16,Beate%r,168,0,Yes,Yes,Firebolt,34,51,4
,RAVENCLAW,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Poor,29,Chaser,130,3,Yes,Yes,"Sneakoscope, Firebolt, Invisibility Cloak",390,97,7
,Slytherin,3,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Exceeds Expectations,19,Beater,74,0,Yes,No,"Time-Turner, Marauder's Map",39,80,7
,Slytherin,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,10,Keeper,-61,3,Yes,Yes,"Invisibility Cloak, Firebolt",370,60,7
Alicia LongboFttom,Gryffindor,1,"10 inches, oak, dragon heartstring core",,Acceptable,Acceptable,Outstanding,15,Keeper,10,0,No,Yes,"Extendable Ears, Marauder's Map",371,36,7
Luna DiggoryC,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Acceptable,20,Chaser,94,4,Yes,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",428,59,2
Lavender Bones,Hufflepuff,5,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Acceptable,Poor,16,Chaser,180,5,No,Yes,Invisibility Cloak,483,35,9
,RAVENCLAW,7,"9 inches, elm, veela hair core",,Poor,Poor,Outstanding,24,Seeker,8,2,No,,"Time-Turner, Firebolt",268,63,5
George Zabini,Ravenclaw,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,8,Beater,42,5,Yes,No,"Sneakoscope, Firebolt",153,70,3
,Slytherin,3,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Acceptable,30,Seeker,-70,5,Yes,Yes,"Marauder's Map, Time-Turner, Sneakoscope",229,47,7
Fred Spinnet,,5,"9 inches, elm, veela hair core",,Poor,Outstanding,Exceeds Expectations,20,Beater,47,2,No,,Firebolt,430,40,9
,Gryffindor,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Acceptable,19,Beater,-90,2,No,No,Extendable Ears,86,63,9
Padma Parkinson,Hufflepuff,3,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Poor,Outstanding,19,Chaser,-33,4,No,,"Sneakoscope, Marauder's Map, Time-Turner",499,68,6
,Hufflepuff,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Poor,15,,41,4,No,No,Extendable Ears,229,90,8
George Lovegood,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,21,Chaser,123,2,No,No,Time-Turner,84,78,6
Lavender Patil,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,10,Keeper,140,4,No,No,"Sneakoscope, Time-Turner",142,58,0
,SLYTHERIN,2,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Poor,8,Seeker,171,3,Yes,No,"Invisibility Cloak, Firebolt, Sneakoscope",163,94,2
,Gryffindor,4,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Exceeds Expectations,16,Keeper,-71,3,No,,Extendable Ears,103,46,4
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Outstanding,6,Seeker,126,2,No,,Marauder's Map,424,35,1
,GRYFFINDOR,1,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Acceptable,12,S`eeker,-12,5,Yes,No,"Invisibility Cloak, Time-Turner",416,74,1
,Gryffindor,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,28,Seeker,-45,0,No,,"Time-Turner, Marauder's Map",100,26,10
Dean Parkinson,Slytherin,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Outstanding,21,,-25,5,No,Yes,Extendable Ears,187,67,3
