Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Parvati Boot,Ravenclaw,3,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Outstanding,7,,-64,2,Yes,No,"Marauder's Map, Firebolt, Sneakoscope",468,77,8
Neville Boot,Gryffindor,6,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Outstanding,17,Seeker,181,1,Yes,Yes,"Marauder's Map, Sneakoscope",18,77,0
Blaise BrownP,GRYFFINDOR,2,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Acceptable,7,,199,5,No,No,"Invisibility Cloak, Time-Turner",68,86,3
TAerry Thomas,RAVENCLAW,6,"11 inches, holly, phoenix feather core",Toad,Poor,Exceeds Expectations,Poor,18,Chase~r,190,3,No,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",209,84,10
,Ravenclaw,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Outstanding,27,Chaser,-30,1,Yes,Yes,"Sneakoscope, Firebolt, Invisibility Cloak",327,74,5
Cedric Brown,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,8,Seeker,-49,5,No,Yes,"Invisibility Cloak, Time-Turner",428,66,5
Draco Johnson,SLYTHERIN,2,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Poor,26,Beater,-57,1,Yes,No,Time-Turner,116,88,2
George PAarkinson,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,Acceptable,Acceptable,Poor,8,Keeper,-75,1,No,Yes,Marauder's Map,362,37,7
Seamus Diggory,Ravenclaw,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Outstanding,12,Chaser,14,1,Yes,Yes,"Marauder's Map, Sneakoscope",315,26,5
Katie Bones,,3,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Outstanding,21,Keeper,95,3,Yes,Yes,"Sneakoscope, Firebolt, Marauder's Map",426,73,3
Terry Patil,Gryffindor,4,"12 inches, yew, unicorn hair core",Cat,Poor,Outstanding,Outstanding,16,Keeper,50,1,Yes,Yes,"Marauder's Map, Time-Turner",319,54,0
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Poor,29,Beater,-54,2,Yes,Yes,Invisibility Cloak,49,33,5
Padma Thomas,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,7,Beater,54,0,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",278,49,6
,Hufflepuff,3,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Outstanding,6,Chaser,183,3,Yes,Yes,Marauder's Map,411,39,4
,Hufflepuff,5,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Outstanding,29,Seeker,199,5,No,Yes,"Firebolt, Time-Turner",29,90,9
,SLYTHERIN,4,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Poor,25,,34,3,No,Yes,Invisibility Cloak,106,100,5
Ginny Spinnet,Ravenclaw,2,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,9,Chaser,151,1,No,Yes,"Sneakoscope, Firebolt, Extendable Ears",175,49,9
Parvati PatiJl,Gryffindor,4,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Outstanding,7,Keeper,-13,1,No,No,"Invisibility Cloak, Time-Turner",195,28,5
Harry Finnigan,Ravenclaw,2,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Outstanding,12,,-89,0,Yes,No,"Firebolt, Marauder's Map, Sneakoscope",470,57,1
Luna Granger,HUFFLEPUFF,4,"10 inches, oak, dragon heartstring core",Dragon,Poor,Exceeds Expectations,Outstanding,25,B}eater,-33,5,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",179,74,10
Cedric Finnigan,Slytherin,7,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Exceeds Expectations,Outstanding,8,Seeker,-27,0,Yes,,"Time-Turner, Extendable Ears, Firebolt",63,98,5
Parvati Johnson,HUFFLEPUFF,5,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Outstanding,20,Chaser,-77,4,Yes,Yes,"Time-Turner, Marauder's Map",433,35,5
Angelina Bones,Ravenclaw,3,"11 inches, holly, phoenix feather core",Owl,,Acceptable,Outstanding,26,Seeker,178,1,No,Yes,Marauder's Map,294,39,2
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,24,Chaser,-14,2,No,Yes,"Sneakoscope, Marauder's Map",135,43,7
Blaise Johnson,Ravenclaw,5,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Acceptable,11,Seek#er,186,3,Yes,Yes,Invisibility Cloak,177,88,2
Cho Bones,Gryffindor,5,"9 inches, elm, veela hair core",Dragon,Outstanding,Poor,Poor,21,Beater,71,5,No,No,Firebolt,16,72,8
Blaise Johnson,Hufflepuff,1,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Poor,30,Keeper,81,5,Yes,Yes,Firebolt,277,52,6
Alicia Zabinip,Gryffindor,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Acceptable,10,,71,4,Yes,,Invisibility Cloak,407,52,10
Luna Granger,RAVENCLAW,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Acceptable,21,,97,5,No,Yes,Firebolt,170,80,2
Luna Brown,,2,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Acceptable,Poor,10,Beater,-66,4,No,No,"Sneakoscope, Extendable Ears, Invisibility Cloak",209,78,9
Fred Finnigan,HUFFLEPUFF,6,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Poor,25,Beater],83,1,Yes,Yes,Invisibility Cloak,173,35,8
,SLYTHERIN,5,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Exceeds Expectations,22,Keeper,9,0,No,No,Sneakoscope,326,62,10
Fred PatSil,Ravenclaw,2,"12 inches, yew, unicorn hair core",Owl,Acceptable,Exceeds Expectations,Outstanding,19,,146,3,No,No,Sneakoscope,293,82,3
George Finnigan,Hufflepuff,6,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Poor,27,Beater,76,0,Yes,No,"Invisibility Cloak, Marauder's Map",365,91,4
Lavender Brown,RAVENCLAW,2,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Exceeds Expectations,13,Seeker,17,0,No,No,"Sneakoscope, Extendable Ears, Marauder's Map",371,31,0
,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Outstanding,Poor,15,Beater,-4,0,No,Yes,Firebolt,346,92,7
Dean Finnigan,,5,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Acceptable,25,Keeper,72,5,No,Yes,Marauder's Map,41,92,4
Fred Diggory,RAVENCLAW,1,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Outstanding,25,Beate@r,-48,2,No,No,"Sneakoscope, Marauder's Map, Invisibility Cloak",50,43,1
Pansy Finnigan,,4,"10 inches, oak, dragon heartstring core",Dragon,,Acceptable,Outstanding,5,,-28,1,Yes,Yes,Marauder's Map,460,100,0
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Poor,12,Seeker,-68,4,No,No,"Sneakoscope, Invisibility Cloak, Extendable Ears",84,90,0
,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Acceptable,13,,9,5,No,No,"Extendable Ears, Time-Turner",136,99,4
,Gryffindor,7,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Acceptable,7,,82,2,Yes,No,Sneakoscope,177,70,4
,RAVENCLAW,7,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Poor,17,Beater,114,0,No,No,"Time-Turner, Extendable Ears, Invisibility Cloak",259,71,10
,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Poor,25,Seeker,67,4,Yes,Yes,"Marauder's Map, Sneakoscope, Firebolt",490,85,9
Padma Bones,Gryffindor,2,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Poor,10,Chaser,94,2,No,Yes,Extendable Ears,34,31,1
Pansy Johnson,,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Outstanding,22,,93,5,No,No,"Extendable Ears, Time-Turner",314,43,0
Lavender Weasley,RAVENCLAW,1,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Exceeds Expectations,26,Keeper,-80,4,Yes,Yes,Sneakoscope,19,68,2
Harry LChang,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Acceptable,29,Keeper(,46,3,No,No,Firebolt,69,40,4
Lavender Boot,Hufflepuff,1,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Acceptable,5,Beater,38,3,No,No,"Invisibility Cloak, Marauder's Map, Time-Turner",311,68,5
Angelina Thomas,Gryffindor,7,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Acceptable,21,Chaser,73,0,Yes,Yes,"Invisibility Cloak, Firebolt, Sneakoscope",112,39,0
,RAVENCLAW,6,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Poor,17,Cha!ser,-42,0,No,No,"Marauder's Map, Extendable Ears",375,78,6
Seamus Malfoy,HUFFLEPUFF,1,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Acceptable,Exceeds Expectations,19,,180,1,Yes,No,"Extendable Ears, Sneakoscope",423,65,7
Alicia Patil,Ravenclaw,4,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Outstanding,11,Keeper,164,4,Yes,No,Time-Turner,94,32,0
Neville Longbottom,,3,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Exceeds Expectations,13,Chaser,68,1,Yes,No,Marauder's Map,309,64,1
,SLYTHERIN,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Poor,16,,-68,4,Yes,Yes,"Firebolt, Time-Turner, Extendable Ears",317,36,1
Cedric Parkinson,Ravenclaw,1,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Acceptable,20,Keeper,108,1,Yes,Yes,"Time-Turner, Invisibility Cloak",298,63,6
,RAVENCLAW,2,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,11,,2,1,Yes,No,Marauder's Map,89,26,5
,SLYTHERIN,7,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Acceptable,15,Beater,-64,3,No,Yes,Time-Turner,263,33,9
Padma Diggory,Gryffindor,7,"9 inches, elm, veela hair core",Owl,,Exceeds Expectations,Acceptable,13,Seeker,149,2,No,Yes,Invisibility Cloak,81,50,0
Alicia Brown,Slytherin,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Exceeds Expectations,25,Beater,185,5,No,Yes,"Invisibility Cloak, Sneakoscope, Extendable Ears",88,94,0
Blaise Parkinson,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Outstanding,23,Beater,185,2,No,Yes,"Extendable Ears, Invisibility Cloak",202,55,9
Neville Chang,Slytherin,4,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Acceptable,Outstanding,25,Beater,-60,4,No,Yes,"Invisibility Cloak, Sneakoscope",485,28,5
Susan Bones,SLYTHERIN,3,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Poor,28,,195,5,Yes,No,"Invisibility Cloak, Sneakoscope, Extendable Ears",324,39,6
Aligcia Malfoy,,1,"11 inches, holly, phoenix feather core",Toad,Outstanding,Acceptable,Acceptable,28,Beater,6,2,Yes,No,Firebolt,212,59,6
Katie Zabini,Gryffindor,7,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Outstanding,18,Chaser,-77,4,No,No,Marauder's Map,81,66,3
Katie Potter,HUFFLEPUFF,4,"11 inches, holly, phoenix feather core",Cat,Acceptable,Acceptable,Acceptable,17,Beater,97,3,Yes,Yes,Time-Turner,161,27,4
Fred Bones,Gryffindor,6,"12 inches, yew, unicorn hair core",Toad,Poor,Exceeds Expectations,Acceptable,28,Keeper,106,0,No,,"Time-Turner, Firebolt, Sneakoscope",71,64,2
Ginny Parkinson,Hufflepuff,6,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Acceptable,20,,-94,2,Yes,Yes,"Invisibility Cloak, Time-Turner, Firebolt",321,48,8
Pansy LongboPttom,Slytherin,5,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Exceeds Expectations,25,C^haser,-62,5,No,,"Marauder's Map, Sneakoscope, Invisibility Cloak",318,87,4
Padmba Spinnet,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Exceeds Expectations,13,Beater,123,0,No,No,"Marauder's Map, Time-Turner, Invisibility Cloak",152,69,8
Alicia Spinnet,Ravenclaw,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Poor,Acceptable,19,,145,0,No,,"Firebolt, Marauder's Map, Time-Turner",404,42,0
Pansy Potter,,7,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Poor,7,,63,1,Yes,Yes,"Extendable Ears, Marauder's Map, Time-Turner",260,85,5
Padma TMhomas,Hufflepuff,4,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Outstanding,6,Keeper,186,5,Yes,Yes,Marauder's Map,320,99,8
Dean Spinnet,Slytherin,3,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Outstanding,16,Seeker,12,0,No,No,"Time-Turner, Invisibility Cloak",353,76,10
Seamus Patil,,6,"9 inches, elm, veela hair core",Cat,Outstanding,Exceeds Expectations,Poor,23,Chaser#,-81,4,No,Yes,"Invisibility Cloak, Firebolt, Marauder's Map",149,54,6
Harry Finnigan,Slytherin,7,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,26,Bea-ter,29,5,No,,"Time-Turner, Extendable Ears, Invisibility Cloak",492,41,9
Parvati Chang,Gryffindor,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Acceptable,27,Chaser,39,4,Yes,Yes,Marauder's Map,410,38,3
Ginny Granger,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Outstanding,11,B[eater,-40,0,Yes,Yes,"Firebolt, Time-Turner, Sneakoscope",102,42,10
Seamus Boot,RAVENCLAW,6,"9 inches, elm, veela hair core",Cat,,Poor,Poor,10,Beater,-64,5,Yes,No,"Extendable Ears, Marauder's Map",250,90,8
,SLYTHERIN,5,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Poor,21,Keepe-r,135,1,No,Yes,"Time-Turner, Extendable Ears",364,26,9
Susan Patil,Gryffindor,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Outstanding,12,Beater,109,2,No,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",337,70,2
Lavender Chang,HUFFLEPUFF,1,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Exceeds Expectations,21,,171,3,No,Yes,Sneakoscope,54,69,4
Luna Bell,Gryffindor,4,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Exceeds Expectations,28,Seeker,171,0,Yes,No,"Time-Turner, Sneakoscope",262,82,7
Cedric Boot,Gryffindor,1,"9 inches, elm, veela hair core",,Outstanding,Poor,Outstanding,11,Chaser,-12,3,No,Yes,"Firebolt, Marauder's Map",228,90,6
,GRYFFINDOR,3,"10 inches, oak, dragon heartstring core",Cat,Poor,Outstanding,Outstanding,26,Beater,81,5,Yes,No,"Sneakoscope, Firebolt",450,36,8
Neville Johnson,Gryffindor,6,"11 inches, holly, phoenix feather core",,Poor,Poor,Poor,19,Beater,98,0,No,No,"Marauder's Map, Time-Turner, Sneakoscope",32,38,2
Padma Bell,Gryffindor,5,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Exceeds Expectations,5,,114,3,Yes,Yes,"Firebolt, Extendable Ears",418,73,5
Hermione Chang,,1,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Poor,9,,-98,4,No,,"Firebolt, Invisibility Cloak",181,73,4
George LongbAottom,Ravenclaw,6,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Acceptable,28,Keeper,154,3,Yes,Yes,"Time-Turner, Firebolt",59,31,10
Fred Finnigan,SLYTHERIN,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Acceptable,22,Seeker,-26,5,Yes,Yes,Sneakoscope,298,62,10
Blaise Diggory,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Outstanding,11,Seeke:r,85,5,Yes,Yes,"Time-Turner, Firebolt",20,99,5
Harry Granger,Hufflepuff,5,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Acceptable,11,Keeper,103,1,No,No,"Sneakoscope, Time-Turner, Marauder's Map",498,86,9
Pansy Finnigan,,1,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Exceeds Expectations,24,Keeper,67,1,No,Yes,Firebolt,384,71,6
Pansy Parkianson,Gryffindor,1,"9 inches, elm, veela hair core",Owl,,Poor,Acceptable,14,Keepe-r,175,2,No,No,Invisibility Cloak,53,48,3
Draco Boot,SLYTHERIN,5,"11 inches, holly, phoenix feather core",Dragon,,Exceeds Expectations,Outstanding,27,Chaser,-22,2,Yes,No,"Time-Turner, Marauder's Map, Extendable Ears",281,77,2
Lavender Parkinson,Gryffindor,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,10,Beater,25,5,No,,"Invisibility Cloak, Firebolt, Extendable Ears",173,57,6
,GRYFFINDOR,7,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Acceptable,14,Chaser,74,0,Yes,Yes,"Time-Turner, Extendable Ears, Firebolt",240,57,4
Draco Lovegood,Gryffindor,6,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Acceptable,21,Keeper,127,1,Yes,No,"Sneakoscope, Time-Turner",161,26,9
Seamus Zabini,Hufflepuff,7,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Poor,5,Chaser,74,0,Yes,No,"Invisibility Cloak, Marauder's Map",333,86,1
Susan Weasley,Slytherin,6,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Acceptable,26,,184,1,Yes,No,Marauder's Map,405,65,0
Luna Patil,Hufflepuff,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Acceptable,Acceptable,22,,-97,4,No,No,Sneakoscope,241,79,2
,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Outstanding,29,Be>ater,130,1,No,No,"Invisibility Cloak, Time-Turner, Firebolt",152,76,7
Luna Patil,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Acceptable,7,Ch*aser,94,5,No,Yes,Extendable Ears,1,93,4
Harry Boot,Hufflepuff,4,"9 inches, elm, veela hair core",,Outstanding,Exceeds Expectations,Outstanding,12,Chase(r,-100,0,Yes,No,"Marauder's Map, Sneakoscope",340,91,10
,Slytherin,4,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Poor,16,Chaser,-94,1,No,No,"Time-Turner, Invisibility Cloak",66,30,10
,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Acceptable,11,Keeper],160,2,Yes,Yes,Extendable Ears,314,55,2
,Slytherin,5,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Exceeds Expectations,Outstanding,5,Seeker>,-20,0,No,Yes,"Time-Turner, Invisibility Cloak, Sneakoscope",275,73,10
Clho Bones,Slytherin,2,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Outstanding,29,Chaser,101,4,No,,"Sneakoscope, Marauder's Map",451,81,10
Parvati Weasley,Ravenclaw,1,"9 inches, elm, veela hair core",,Outstanding,Poor,Acceptable,11,Chaser,137,3,No,Yes,Time-Turner,250,86,6
Katie Finnigan,Slytherin,2,"11 inches, holly, phoenix feather core",Owl,Acceptable,Exceeds Expectations,Outstanding,14,Keeper,-54,0,Yes,Yes,Sneakoscope,18,61,5
,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Poor,17,Chaser,138,5,Yes,Yes,"Time-Turner, Extendable Ears",204,86,4
Pansy BroWwn,HUFFLEPUFF,4,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Outstanding,22,,199,2,No,Yes,"Time-Turner, Firebolt, Invisibility Cloak",355,59,8
Hermione Johnson,Hufflepuff,7,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Poor,29,Beater,120,3,No,No,Time-Turner,146,67,8
Angtelina Bell,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Poor,29,,-57,3,Yes,Yes,Extendable Ears,350,39,10
,GRYFFINDOR,7,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Poor,17,,-74,3,Yes,No,Extendable Ears,288,49,5
Hermione Grangter,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Poor,13,Chaser?,121,5,Yes,No,"Marauder's Map, Extendable Ears",70,70,10
George Potter,RAVENCLAW,5,"9 inches, elm, veela hair core",Owl,Outstanding,Outstanding,Outstanding,25,Beater,62,0,Yes,Yes,"Extendable Ears, Time-Turner",460,82,2
Ron Finnigan,SLYTHERIN,3,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Outstanding,29,Beater,-27,0,No,,Extendable Ears,430,97,8
Susan Weasley,Slytherin,2,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,24,Seeke(r,68,0,No,,"Marauder's Map, Sneakoscope",322,75,6
Blaise Bones,Slytherin,7,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Acceptable,22,Chaser,100,2,No,No,Firebolt,115,53,5
Pansy Diggory,Slytherin,4,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,27,Chaser,-42,5,No,No,Firebolt,300,46,9
,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,,Outstanding,Outstanding,10,Beater,111,3,Yes,Yes,Invisibility Cloak,218,34,7
Angelina Diggory,Hufflepuff,2,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Poor,21,Chaser,131,3,No,Yes,Firebolt,195,59,5
Seamus Bones,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Exceeds Expectations,24,Keeper,197,2,No,Yes,Marauder's Map,309,87,1
Terry Patil,,5,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Acceptable,29,Beater,-42,1,No,Yes,Sneakoscope,187,71,8
Harry Chang,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Poor,10,Keeper,8,0,Yes,No,"Time-Turner, Sneakoscope",443,57,3
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Poor,29,Beater<,152,4,Yes,No,"Time-Turner, Marauder's Map",40,73,9
Ginny Brown,Gryffindor,2,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,25,Seeker,180,1,Yes,Yes,Marauder's Map,252,66,8
Parvati Thomas,GRYFFINDOR,4,"12 inches, yew, unicorn hair core",Cat,,Acceptable,Exceeds Expectations,15,Seeker,-10,3,No,No,"Firebolt, Marauder's Map, Invisibility Cloak",289,86,7
,,5,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Poor,13,,27,4,No,No,"Marauder's Map, Firebolt",285,77,1
Terry Boot,Slytherin,3,"9 inches, elm, veela hair core",Owl,Outstanding,Acceptable,Exceeds Expectations,13,,-2,0,Yes,Yes,Firebolt,13,29,4
George Diggory,Hufflepuff,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Outstanding,6,Keeper,4,5,Yes,,"Invisibility Cloak, Marauder's Map",322,100,1
Pansy Bell,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Outstanding,14,Keeper,51,3,Yes,Yes,Sneakoscope,94,28,7
,Slytherin,4,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Exceeds Expectations,28,,91,4,Yes,No,Invisibility Cloak,436,99,10
Blaise Longbottom,Hufflepuff,6,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,24,Seeker,92,1,Yes,Yes,"Firebolt, Sneakoscope",151,55,4
Luna Weasley,Gryffindor,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Acceptable,Outstanding,14,Keeper,-30,3,No,Yes,"Time-Turner, Sneakoscope, Invisibility Cloak",365,27,5
Ginny Pottevr,RAVENCLAW,6,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Outstanding,29,Chaser,152,4,Yes,No,"Time-Turner, Firebolt",360,70,2
,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Poor,10,Chaser,54,3,No,Yes,"Invisibility Cloak, Sneakoscope",18,73,8
Fred Bootz,,2,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,22,"Bea,ter",-61,1,No,Yes,Firebolt,30,50,0
Harry Potter,Hufflepuff,4,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Acceptable,16,,-33,3,No,Yes,"Time-Turner, Sneakoscope",208,68,9
,,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,17,Keeper,-2,3,No,No,"Time-Turner, Invisibility Cloak",52,79,2
Padma Diggory,Gryffindor,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Outstanding,Acceptable,6,Keeper,106,1,Yes,No,"Time-Turner, Firebolt, Sneakoscope",168,82,4
George Brown,Hufflepuff,3,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Acceptable,11,Keeper,-69,0,Yes,No,"Firebolt, Marauder's Map, Extendable Ears",404,57,3
Padma Diggory,Slytherin,5,"12 inches, yew, unicorn hair core",Cat,Acceptable,Outstanding,Acceptable,14,Beater,-86,2,No,Yes,"Firebolt, Time-Turner",199,28,1
Pansy Finnigan,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Acceptable,28,Beater,187,5,Yes,Yes,"Invisibility Cloak, Firebolt, Sneakoscope",280,88,10
,,3,"10 inches, oak, dragon heartstring core",Cat,,Poor,Acceptable,19,Seeker,-20,4,Yes,No,Time-Turner,132,35,0
,Ravenclaw,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Exceeds Expectations,17,Beater,22,2,Yes,No,"Time-Turner, Marauder's Map",213,68,3
Alicia Bell,HUFFLEPUFF,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Exceeds Expectations,28,Seeker%,-86,0,No,No,"Firebolt, Marauder's Map",275,65,10
