Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Harry Weasley,HUFFLEPUFF,1,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Outstanding,24,Beater,99,4,No,Yes,"Firebolt, Invisibility Cloak",92,54,3
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Acceptable,Acceptable,13,Chaser,73,0,Yes,No,Sneakoscope,385,85,6
Susan ThomMas,Ravenclaw,1,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Acceptable,15,"C""haser",98,2,Yes,Yes,Sneakoscope,279,28,8
Susan Longbottom,Ravenclaw,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Outstanding,7,Keeper,-36,1,No,No,"Invisibility Cloak, Sneakoscope",87,48,10
Hermione Brown,,4,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Outstanding,20,,-94,4,No,No,"Extendable Ears, Time-Turner, Marauder's Map",457,91,2
Terry Malfoy,GRYFFINDOR,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Poor,15,Keeper,121,0,No,Yes,Firebolt,34,49,4
,,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,15,Seeker,-91,5,Yes,No,Marauder's Map,313,31,2
Pansy Finnigan,SLYTHERIN,7,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Outstanding,8,Keeper,94,5,Yes,Yes,"Marauder's Map, Firebolt, Time-Turner",362,77,7
Neville Boot,Ravenclaw,5,"9 inches, elm, veela hair core",,Poor,Outstanding,Acceptable,29,Seek>er,39,3,Yes,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",348,77,10
,Slytherin,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,22,Cha~ser,160,5,Yes,No,"Marauder's Map, Invisibility Cloak",217,97,3
,Ravenclaw,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Outstanding,12,See%ker,25,4,Yes,No,"Extendable Ears, Invisibility Cloak, Firebolt",295,47,7
George Chang,Gryffindor,6,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Outstanding,27,Chaser,185,5,Yes,No,"Extendable Ears, Firebolt",112,91,8
,Ravenclaw,2,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Exceeds Expectations,12,,34,3,Yes,No,Firebolt,110,64,5
,Slytherin,5,"9 inches, elm, veela hair core",Dragon,Poor,Poor,Outstanding,29,Keepe?r,-35,5,No,Yes,"Extendable Ears, Marauder's Map, Sneakoscope",375,76,3
,Slytherin,3,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Poor,18,Keeper,138,5,No,No,"Extendable Ears, Sneakoscope, Firebolt",43,33,8
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Acceptable,7,Keeper,166,2,No,Yes,"Firebolt, Extendable Ears, Sneakoscope",235,30,6
Blaise Parkinson,Ravenclaw,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Acceptable,Poor,22,Seeker),-74,2,No,No,"Time-Turner, Firebolt, Invisibility Cloak",448,45,7
Terry Potter,GRYFFINDOR,4,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Acceptable,30,Cha}ser,-56,4,No,Yes,Firebolt,307,55,7
Blaise Granger,Ravenclaw,7,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Outstanding,22,Keeper,-42,5,No,Yes,"Invisibility Cloak, Firebolt",174,50,6
Hermione Thomas,Slytherin,4,"9 inches, elm, veela hair core",Toad,Acceptable,Poor,Exceeds Expectations,9,Beater,-20,0,Yes,No,"Extendable Ears, Sneakoscope",439,49,2
,Slytherin,1,"9 inches, elm, veela hair core",Owl,,Poor,Poor,18,,-26,4,Yes,Yes,Extendable Ears,48,62,0
Harry cPotter,Slytherin,1,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,23,Chaser,135,5,Yes,No,"Time-Turner, Sneakoscope",2,39,7
,,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Acceptable,29,,28,2,No,No,"Sneakoscope, Firebolt",391,31,6
Ginny Patil,,1,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Exceeds Expectations,29,Beater,-47,1,No,Yes,"Sneakoscope, Firebolt",111,58,8
Cho NPatil,Gryffindor,1,"9 inches, elm, veela hair core",Dragon,Poor,Acceptable,Poor,7,Chaser,29,5,No,No,"Marauder's Map, Invisibility Cloak",370,99,4
Cedric Beill,,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Exceeds Expectations,19,Beater,163,4,No,Yes,Time-Turner,494,41,3
Lavender Chang,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,6,Seeker,100,4,Yes,Yes,"Firebolt, Sneakoscope, Extendable Ears",370,76,7
,,3,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Poor,30,,-100,1,No,Yes,"Invisibility Cloak, Sneakoscope",96,61,9
Pansyk Diggory,Slytherin,1,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Acceptable,17,Chaser,-35,3,Yes,Yes,Firebolt,29,79,0
Cedric Granger,RAVENCLAW,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Poor,23,Kee/per,118,5,Yes,Yes,Firebolt,413,77,4
,,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,11,Be]ater,85,0,Yes,,"Time-Turner, Extendable Ears, Firebolt",85,94,2
Ginny Granger,SLYTHERIN,6,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,7,,74,3,Yes,Yes,Firebolt,298,30,5
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Toad,Outstanding,Poor,Outstanding,19,Beate%r,132,5,Yes,No,"Sneakoscope, Marauder's Map",102,52,0
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Poor,24,,181,4,Yes,No,"Invisibility Cloak, Marauder's Map",36,90,2
Ron Parkinson,Ravenclaw,4,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Poor,13,,-2,5,Yes,No,"Sneakoscope, Extendable Ears, Marauder's Map",107,77,2
,Slytherin,6,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,24,,-1,3,No,No,Time-Turner,105,41,3
Katie Patil,RAVENCLAW,7,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Poor,7,Seeker,144,3,Yes,No,"Time-Turner, Firebolt",479,83,1
Alicia Bell,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,8,Keeper,-36,3,Yes,No,"Invisibility Cloak, Firebolt, Sneakoscope",390,83,1
Ginny Bones,Gryffindor,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Outstanding,16,Chaser,-53,5,No,No,"Firebolt, Extendable Ears",147,65,0
Harry Diggory,Slytherin,1,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Exceeds Expectations,18,Chaser,3,0,No,No,"Sneakoscope, Extendable Ears, Firebolt",435,52,4
Draco Longbottom,Slytherin,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Poor,25,Keeper,124,0,Yes,No,Sneakoscope,454,60,8
Neville Weasley,Slytherin,5,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Exceeds Expectations,25,,188,3,Yes,No,Sneakoscope,304,49,1
Susan Longbottom,Ravenclaw,6,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Outstanding,22,Chaser,190,1,Yes,Yes,"Sneakoscope, Invisibility Cloak, Marauder's Map",11,93,8
Padma eBoot,Ravenclaw,7,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Acceptable,24,Beater,141,2,Yes,No,"Invisibility Cloak, Sneakoscope",162,32,7
,Ravenclaw,3,"12 inches, yew, unicorn hair core",Toad,Outstanding,Outstanding,Poor,5,,127,2,No,No,Extendable Ears,217,93,7
Seaimus Diggory,Slytherin,6,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,10,Seeker~,1,2,Yes,No,Time-Turner,206,32,6
Cho Boot,RAVENCLAW,3,"9 inches, elm, veela hair core",,,Exceeds Expectations,Acceptable,8,Keeper,-97,0,No,,Time-Turner,441,91,4
BlaHise Bell,Ravenclaw,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,24,Seeker,-41,2,Yes,No,"Marauder's Map, Sneakoscope",181,76,9
Dean Patil,Slytherin,2,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Outstanding,13,Chaser,-92,2,No,Yes,"Sneakoscope, Time-Turner",408,73,9
Fred Lovegood,Slytherin,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Poor,8,Chaser,8,3,Yes,No,"Extendable Ears, Invisibility Cloak, Sneakoscope",86,63,2
,Hufflepuff,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Outstanding,24,K<eeper,-86,1,Yes,No,Firebolt,138,49,5
,Ravenclaw,4,"12 inches, yew, unicorn hair core",Owl,,Acceptable,Poor,18,,-66,5,No,,"Invisibility Cloak, Marauder's Map, Firebolt",336,73,1
Luna Finnigan,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Acceptable,10,Chaser,52,4,No,Yes,"Time-Turner, Invisibility Cloak",126,63,7
Luna Weasley,,4,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Poor,13,Seeker,110,2,No,,"Invisibility Cloak, Sneakoscope",392,37,1
,HUFFLEPUFF,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Poor,9,Chaser,-49,4,No,Yes,"Invisibility Cloak, Firebolt, Sneakoscope",127,46,3
Padma Finnigan,Slytherin,5,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,13,Seeker,-82,2,No,No,Sneakoscope,173,90,3
Katie Longbottom,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,,Acceptable,Poor,10,Beater,173,4,Yes,Yes,Firebolt,35,48,9
Cedric Parkinson,Hufflepuff,1,"9 inches, elm, veela hair core",,Poor,Acceptable,Outstanding,18,See_ker,120,2,Yes,No,"Time-Turner, Extendable Ears, Marauder's Map",250,56,4
Susan Malfoy,Gryffindor,2,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Exceeds Expectations,21,Ke!eper,62,3,No,No,"Time-Turner, Sneakoscope, Marauder's Map",320,76,5
Alicia Diggory,SLYTHERIN,1,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Poor,Acceptable,15,,63,2,No,No,Time-Turner,68,57,10
Fred Potter,SLYTHERIN,2,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Acceptable,11,,87,5,Yes,Yes,Sneakoscope,358,49,4
Parvati Johnson,Ravenclaw,3,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Outstanding,17,Chaser,69,3,Yes,No,"Invisibility Cloak, Time-Turner, Sneakoscope",150,67,6
Ginny Weasley,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Exceeds Expectations,Poor,29,S%eeker,172,2,Yes,No,"Extendable Ears, Time-Turner, Invisibility Cloak",227,38,6
,RAVENCLAW,5,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Acceptable,Acceptable,22,"Chase,r",61,0,No,Yes,"Time-Turner, Sneakoscope, Marauder's Map",432,47,0
George DiggorQy,Gryffindor,2,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Poor,Exceeds Expectations,19,,-85,2,No,Yes,"Firebolt, Invisibility Cloak",140,94,6
Katie Malfoy,Slytherin,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Exceeds Expectations,28,Beater,186,4,Yes,,"Time-Turner, Invisibility Cloak, Firebolt",225,94,9
Luna Parkinson,Slytherin,7,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Poor,27,Chaser,118,4,Yes,Yes,"Time-Turner, Extendable Ears",484,34,3
Cedric Spinnet,Gryffindor,4,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Exceeds Expectations,20,Seek\er,71,4,Yes,Yes,Sneakoscope,215,43,1
Dean Boot,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Exceeds Expectations,28,Beater|,52,2,No,Yes,Marauder's Map,346,46,1
George Boot,Ravenclaw,6,"12 inches, yew, unicorn hair core",Toad,,Poor,Poor,30,,-96,0,Yes,No,Time-Turner,57,63,0
,Slytherin,3,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Poor,14,,-18,0,No,No,Firebolt,111,61,9
Alicia Thomas,Ravenclaw,5,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Poor,8,C=haser,4,4,No,No,"Sneakoscope, Extendable Ears, Firebolt",251,73,9
Angelina Diggory,Gryffindor,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Outstanding,Exceeds Expectations,29,Cha$ser,32,0,No,No,Time-Turner,58,86,3
,Gryffindor,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Outstanding,17,Beater,137,3,No,Yes,"Time-Turner, Marauder's Map, Invisibility Cloak",354,28,5
,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Poor,24,,54,3,No,Yes,"Firebolt, Sneakoscope, Invisibility Cloak",361,49,0
,RAVENCLAW,6,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Outstanding,Poor,15,Chaser,92,2,No,Yes,"Extendable Ears, Marauder's Map, Invisibility Cloak",342,72,7
Terry Longbottom,Ravenclaw,6,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Poor,6,Keeper,170,1,No,Yes,"Sneakoscope, Firebolt",77,71,4
,Slytherin,7,"10 inches, oak, dragon heartstring core",Cat,Poor,Poor,Poor,19,Keeper,-2,3,Yes,No,Time-Turner,169,30,7
Angelina Granger,Hufflepuff,5,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Exceeds Expectations,14,B|eater,98,0,Yes,No,"Extendable Ears, Firebolt",81,71,2
Pansy Bootj,Gryffindor,6,"9 inches, elm, veela hair core",Cat,Poor,Poor,Poor,11,,-71,1,No,No,Sneakoscope,435,49,9
,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,5,Chaser,-86,0,Yes,Yes,"Extendable Ears, Firebolt",489,78,7
Cedric Boot,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Poor,7,Ke*eper,21,4,Yes,Yes,"Firebolt, Sneakoscope, Time-Turner",313,79,1
Neville Spinnet,RAVENCLAW,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Poor,Acceptable,5,Keeper,-7,5,No,No,Time-Turner,19,68,3
Draco Spinnet,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Acceptable,21,,-44,5,No,Yes,"Invisibility Cloak, Marauder's Map",475,76,4
George Longbottom,RAVENCLAW,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Exceeds Expectations,Poor,21,Beater,-60,4,Yes,,"Extendable Ears, Marauder's Map, Invisibility Cloak",390,94,1
Cedric Chang,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Cat,Acceptable,Acceptable,Poor,13,Chaser,164,2,Yes,Yes,Sneakoscope,294,62,0
Cho Thomas,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Exceeds Expectations,12,,194,5,No,Yes,"Sneakoscope, Time-Turner",456,26,3
Luna Potter,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Exceeds Expectations,5,Keeper,-61,2,Yes,No,"Marauder's Map, Time-Turner, Invisibility Cloak",419,37,9
Lavender Spinnet,Slytherin,6,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Poor,27,Chaser,19,0,Yes,Yes,"Firebolt, Time-Turner, Invisibility Cloak",192,90,2
Parvati Lovegood,Gryffindor,2,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Outstanding,23,Beater,-39,4,Yes,Yes,Extendable Ears,457,46,2
Blaise BonesP,Hufflepuff,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,15,Seeker,178,2,Yes,,Extendable Ears,401,40,1
Fred Chang,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,9,Bea{ter,150,3,Yes,No,"Firebolt, Sneakoscope, Marauder's Map",309,78,1
George Boot,Hufflepuff,7,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Acceptable,21,Seeker,74,3,No,Yes,"Sneakoscope, Marauder's Map",273,26,5
Draco Longbottom,Gryffindor,2,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Exceeds Expectations,27,Keeper,107,5,No,,Extendable Ears,352,27,2
Pansy Thomas,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Outstanding,8,,197,3,Yes,No,"Invisibility Cloak, Sneakoscope, Marauder's Map",275,41,3
Blaise Finnigan,Gryffindor,5,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Outstanding,26,Seeker,64,4,No,Yes,"Sneakoscope, Invisibility Cloak, Marauder's Map",127,53,6
Neville Brown,Ravenclaw,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Poor,12,Beater,-65,4,No,No,"Firebolt, Time-Turner",245,36,1
Angelina Zabini,,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Acceptable,15,Seeker,147,2,Yes,,Marauder's Map,412,54,10
Angelina Parkinson,Ravenclaw,4,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Poor,16,,118,5,Yes,Yes,"Firebolt, Marauder's Map, Extendable Ears",372,79,0
Cho Diggory,,7,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Acceptable,21,Beater,12,3,Yes,Yes,"Time-Turner, Sneakoscope",434,48,10
,Hufflepuff,7,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Exceeds Expectations,8,Chaser:,92,3,Yes,Yes,"Extendable Ears, Sneakoscope",278,76,4
Fred Longbottom,Gryffindor,7,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Poor,Poor,10,,120,0,Yes,No,Sneakoscope,428,35,2
Neville Spinnet,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Poor,Outstanding,24,,187,3,Yes,Yes,Marauder's Map,408,44,8
Ron Malfoy,Gryffindor,4,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Poor,Acceptable,9,Beater,-2,4,Yes,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",197,44,9
Hermiovne Malfoy,Gryffindor,6,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Acceptable,19,Chaser,-97,3,Yes,Yes,"Time-Turner, Firebolt, Invisibility Cloak",377,30,3
Pansy Johnson,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Outstanding,12,,-68,1,Yes,Yes,"Invisibility Cloak, Extendable Ears",445,55,6
,Gryffindor,1,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Acceptable,10,Seeker,-37,2,Yes,No,Time-Turner,363,66,8
,SLYTHERIN,2,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Poor,7,Chaser,141,3,Yes,No,Firebolt,443,96,5
Alicia Spinnet,Ravenclaw,1,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Exceeds Expectations,14,Keeper,161,2,No,Yes,Firebolt,378,58,1
Pansy Finnigan,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Acceptable,25,Beater,153,5,No,No,"Time-Turner, Firebolt, Marauder's Map",12,57,0
,Ravenclaw,7,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Acceptable,28,Seeker,94,3,Yes,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",94,47,9
Cho Parkinson,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,25,Beater,73,3,Yes,No,Extendable Ears,255,92,1
Lavender Finnigan,Ravenclaw,7,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Exceeds Expectations,21,Beater,-30,3,Yes,No,"Time-Turner, Marauder's Map, Invisibility Cloak",481,43,1
,Ravenclaw,5,"9 inches, elm, veela hair core",Muggle Born,Poor,Acceptable,Outstanding,22,,94,5,No,,"Firebolt, Marauder's Map",133,78,0
Alicia Pahtil,Hufflepuff,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Poor,Exceeds Expectations,5,,27,4,No,Yes,Time-Turner,114,46,2
Blaise pGranger,Gryffindor,4,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,17,Kee[per,112,3,Yes,No,"Marauder's Map, Firebolt, Extendable Ears",378,51,7
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Exceeds Expectations,Exceeds Expectations,16,Seeker,186,3,Yes,No,"Firebolt, Extendable Ears, Marauder's Map",484,88,6
Pansy Gruanger,Slytherin,7,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Poor,24,Chaser,-35,0,No,No,Time-Turner,333,26,2
,Gryffindor,3,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Outstanding,17,Beater,186,2,Yes,Yes,"Time-Turner, Extendable Ears",301,82,0
,Gryffindor,4,"10 inches, oak, dragon heartstring core",Cat,Poor,Outstanding,Acceptable,25,Bea\ter,-86,0,Yes,No,Firebolt,75,54,7
Parvati Brown,Gryffindor,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Poor,6,,57,2,Yes,Yes,Marauder's Map,312,76,9
Neville Thomas,,3,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Exceeds Expectations,19,Beater,-82,0,No,No,Extendable Ears,253,43,10
Pansy Thomas,Gryffindor,3,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,27,B;eater,62,5,Yes,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",321,50,9
Padma Granger,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,10,,58,1,Yes,Yes,Firebolt,270,44,0
Angelina Lovegood,Slytherin,1,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Outstanding,29,Keeper,115,4,No,No,"Firebolt, Time-Turner",290,35,10
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Exceeds Expectations,24,,-29,3,No,Yes,Extendable Ears,92,63,4
Terry Bell,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Acceptable,Outstanding,Poor,24,Chaser,65,5,No,No,"Firebolt, Sneakoscope, Extendable Ears",427,94,5
,Slytherin,7,"9 inches, elm, veela hair core",Dragon,,Acceptable,Acceptable,21,Chaser,-51,2,No,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",125,97,2
,Gryffindor,5,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Acceptable,28,Chaser,136,2,Yes,Yes,Time-Turner,53,73,8
Cho Bell,Slytherin,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Poor,17,C;haser,65,3,Yes,No,"Marauder's Map, Firebolt",59,84,9
Susan Malfoy,Slytherin,1,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Outstanding,29,Keeper,-85,2,No,Yes,Sneakoscope,33,38,1
,Slytherin,4,"9 inches, elm, veela hair core",Owl,Outstanding,Poor,Exceeds Expectations,12,K<eeper,-61,3,No,,Invisibility Cloak,128,72,2
Seamus Zabini,Gryffindor,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Poor,Outstanding,13,Seeker,22,3,Yes,No,Extendable Ears,100,76,10
Harry Bell,Ravenclaw,2,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Acceptable,27,Beater,148,4,No,Yes,"Extendable Ears, Time-Turner",87,99,6
Luna Patil,Slytherin,3,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,19,,-61,3,No,Yes,"Invisibility Cloak, Marauder's Map, Extendable Ears",111,96,6
Hermione Diggory,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Poor,15,Seeker,-88,4,No,No,"Firebolt, Time-Turner, Extendable Ears",4,89,8
Hermione Brown,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Poor,Outstanding,19,Chaser,20,5,No,Yes,"Firebolt, Extendable Ears",96,58,3
,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,6,Beater,183,3,No,Yes,"Extendable Ears, Firebolt",282,56,0
Ron Finnigan,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,Acceptable,Poor,Outstanding,23,Keeper,-7,5,No,No,"Invisibility Cloak, Extendable Ears, Marauder's Map",28,100,5
Alicia Lovegood,Hufflepuff,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Poor,Exceeds Expectations,21,,106,4,Yes,Yes,Extendable Ears,330,84,9
Lavender Spinnet,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Poor,21,Keeper,163,2,No,No,"Extendable Ears, Time-Turner",168,82,5
Dean Weasley,GRYFFINDOR,6,"9 inches, elm, veela hair core",Toad,Poor,Poor,Exceeds Expectations,14,,42,0,No,No,"Invisibility Cloak, Extendable Ears, Sneakoscope",308,46,3
Harry Malfoy,Gryffindor,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Outstanding,29,Beater,39,2,No,Yes,"Extendable Ears, Sneakoscope",236,94,9
Hermione Zabini,,5,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,10,,194,0,No,,"Firebolt, Extendable Ears, Invisibility Cloak",357,29,7
Terry Potter,Gryffindor,3,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Exceeds Expectations,10,Chaser,25,5,Yes,Yes,"Marauder's Map, Invisibility Cloak",394,88,3
Cedric Chang,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Poor,Exceeds Expectations,6,Keeper,153,3,Yes,Yes,"Firebolt, Sneakoscope, Time-Turner",3,74,10
Harry Spinnet,Slytherin,3,"10 inches, oak, dragon heartstring core",,,Poor,Exceeds Expectations,16,,149,4,No,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",94,77,4
